filename,final_path,doc_type,doc_type_semantic,publish_year,reported_hunt_year_inferred,model_target_year,target_year_rule,year_mismatch_flag,needs_relocation,recommended_year_folder,recommended_path
22_deer_odds.pdf,C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2023\pdf\draw_odds\22_deer_odds.pdf,draw_odds,draw_results,2023,2022,2023,draw_or_harvest_reported_year_plus_one,yes,no,2023,C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2023\pdf\draw_odds\22_deer_odds.pdf
22_dh_odds.pdf,C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2023\pdf\draw_odds\22_dh_odds.pdf,draw_odds,draw_results,2023,unknown,2023,draw_or_harvest_reported_year_plus_one,no,no,2023,C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2023\pdf\draw_odds\22_dh_odds.pdf
22_drawing_odds.pdf,C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2023\pdf\draw_odds\22_drawing_odds.pdf,draw_odds,draw_results,2023,2022,2023,draw_or_harvest_reported_year_plus_one,yes,no,2023,C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2023\pdf\draw_odds\22_drawing_odds.pdf
22_lifetime_deer.pdf,C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2023\pdf\draw_odds\22_lifetime_deer.pdf,draw_odds,draw_results,2023,unknown,2023,draw_or_harvest_reported_year_plus_one,no,no,2023,C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2023\pdf\draw_odds\22_lifetime_deer.pdf
22_youth_antlerless_drawing_odds_report.pdf,C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2023\pdf\draw_odds\22_youth_antlerless_drawing_odds_report.pdf,draw_odds,draw_results,2023,unknown,2023,draw_or_harvest_reported_year_plus_one,no,no,2023,C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2023\pdf\draw_odds\22_youth_antlerless_drawing_odds_report.pdf
22_youth_bull_elk.pdf,C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2023\pdf\draw_odds\22_youth_bull_elk.pdf,draw_odds,draw_results,2023,unknown,2023,draw_or_harvest_reported_year_plus_one,no,no,2023,C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2023\pdf\draw_odds\22_youth_bull_elk.pdf
22_youth_deer.pdf,C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2023\pdf\draw_odds\22_youth_deer.pdf,draw_odds,draw_results,2023,unknown,2023,draw_or_harvest_reported_year_plus_one,no,no,2023,C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2023\pdf\draw_odds\22_youth_deer.pdf
22_youth_dh_odds.pdf,C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2023\pdf\draw_odds\22_youth_dh_odds.pdf,draw_odds,draw_results,2023,unknown,2023,draw_or_harvest_reported_year_plus_one,no,no,2023,C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2023\pdf\draw_odds\22_youth_dh_odds.pdf
39b9ca33__black_bear_23_drawing_odds.pdf,C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2023\pdf\draw_odds\39b9ca33__black_bear_23_drawing_odds.pdf,draw_odds,draw_results,2023,2023,2024,draw_or_harvest_reported_year_plus_one,no,yes,2024,C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2024\pdf\draw_odds\39b9ca33__black_bear_23_drawing_odds.pdf
3c8168b4__Lifetime general-season deer draw results.pdf,C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2023\pdf\draw_odds\3c8168b4__Lifetime general-season deer draw results.pdf,draw_odds,draw_results,2023,unknown,2023,draw_or_harvest_reported_year_plus_one,no,no,2023,C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2023\pdf\draw_odds\3c8168b4__Lifetime general-season deer draw results.pdf
60619D30__22_bg-odds.pdf,C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2023\pdf\draw_odds\60619D30__22_bg-odds.pdf,draw_odds,draw_results,2023,2022,2023,draw_or_harvest_reported_year_plus_one,yes,no,2023,C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2023\pdf\draw_odds\60619D30__22_bg-odds.pdf
6326e915__Big game limited-entry &amp; once-in-a-lifetime draw results.pdf,C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2023\pdf\draw_odds\6326e915__Big game limited-entry &amp; once-in-a-lifetime draw results.pdf,draw_odds,draw_results,2023,unknown,2023,draw_or_harvest_reported_year_plus_one,no,no,2023,C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2023\pdf\draw_odds\6326e915__Big game limited-entry &amp; once-in-a-lifetime draw results.pdf
6a1df976__General-season deer draw results.pdf,C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2023\pdf\draw_odds\6a1df976__General-season deer draw results.pdf,draw_odds,draw_results,2023,unknown,2023,draw_or_harvest_reported_year_plus_one,no,no,2023,C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2023\pdf\draw_odds\6a1df976__General-season deer draw results.pdf
72649cd3__Youth antlerless big game draw results.pdf,C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2023\pdf\draw_odds\72649cd3__Youth antlerless big game draw results.pdf,draw_odds,draw_results,2023,unknown,2023,draw_or_harvest_reported_year_plus_one,no,no,2023,C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2023\pdf\draw_odds\72649cd3__Youth antlerless big game draw results.pdf
82e44204__Sportsman draw odds report.pdf,C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2023\pdf\draw_odds\82e44204__Sportsman draw odds report.pdf,draw_odds,draw_results,2023,unknown,2023,draw_or_harvest_reported_year_plus_one,no,no,2023,C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2023\pdf\draw_odds\82e44204__Sportsman draw odds report.pdf
9E134C35__2022-24_conservation_permits.pdf,C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2023\pdf\draw_odds\9E134C35__2022-24_conservation_permits.pdf,draw_odds,draw_results,2023,2022,2023,draw_or_harvest_reported_year_plus_one,yes,no,2023,C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2023\pdf\draw_odds\9E134C35__2022-24_conservation_permits.pdf
b7af20c9__Big game and antlerless bonus and preference point purchase results.pdf,C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2023\pdf\draw_odds\b7af20c9__Big game and antlerless bonus and preference point purchase results.pdf,draw_odds,draw_results,2023,unknown,2023,draw_or_harvest_reported_year_plus_one,no,no,2023,C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2023\pdf\draw_odds\b7af20c9__Big game and antlerless bonus and preference point purchase results.pdf
c451ae2a__Antlerless big game draw results.pdf,C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2023\pdf\draw_odds\c451ae2a__Antlerless big game draw results.pdf,draw_odds,draw_results,2023,unknown,2023,draw_or_harvest_reported_year_plus_one,no,no,2023,C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2023\pdf\draw_odds\c451ae2a__Antlerless big game draw results.pdf
d15e7b03__Dedicated Hunter deer draw results.pdf,C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2023\pdf\draw_odds\d15e7b03__Dedicated Hunter deer draw results.pdf,draw_odds,draw_results,2023,unknown,2023,draw_or_harvest_reported_year_plus_one,no,no,2023,C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2023\pdf\draw_odds\d15e7b03__Dedicated Hunter deer draw results.pdf
e91f282e__turkey_2023_youth_turkey_draw_results.pdf,C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2023\pdf\draw_odds\e91f282e__turkey_2023_youth_turkey_draw_results.pdf,draw_odds,draw_results,2023,2023,2024,draw_or_harvest_reported_year_plus_one,no,yes,2024,C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2024\pdf\draw_odds\e91f282e__turkey_2023_youth_turkey_draw_results.pdf
0148BAF7__2023-san-juan-river.pdf,C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2023\pdf\harvest_report\0148BAF7__2023-san-juan-river.pdf,harvest_report,harvest_report,2023,2023,2024,draw_or_harvest_reported_year_plus_one,no,yes,2024,C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2024\pdf\harvest_report\0148BAF7__2023-san-juan-river.pdf
0A928B4F__2023-central-mtns-nebo.pdf,C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2023\pdf\harvest_report\0A928B4F__2023-central-mtns-nebo.pdf,harvest_report,harvest_report,2023,2023,2024,draw_or_harvest_reported_year_plus_one,no,yes,2024,C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2024\pdf\harvest_report\0A928B4F__2023-central-mtns-nebo.pdf
1f8e73af__2023.pdf,C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2023\pdf\harvest_report\1f8e73af__2023.pdf,harvest_report,harvest_report,2023,2023,2024,draw_or_harvest_reported_year_plus_one,no,yes,2024,C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2024\pdf\harvest_report\1f8e73af__2023.pdf
2023 Hunt Success.pdf,C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2023\pdf\harvest_report\2023 Hunt Success.pdf,harvest_report,harvest_report,2023,2023,2024,draw_or_harvest_reported_year_plus_one,no,yes,2024,C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2024\pdf\harvest_report\2023 Hunt Success.pdf
2023-harvest-data.pdf,C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2023\pdf\harvest_report\2023-harvest-data.pdf,harvest_report,harvest_report,2023,2023,2024,draw_or_harvest_reported_year_plus_one,no,yes,2024,C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2024\pdf\harvest_report\2023-harvest-data.pdf
2023-san-juan-lockhart.pdf,C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2023\pdf\harvest_report\2023-san-juan-lockhart.pdf,harvest_report,harvest_report,2023,2023,2024,draw_or_harvest_reported_year_plus_one,no,yes,2024,C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2024\pdf\harvest_report\2023-san-juan-lockhart.pdf
2023_le_oial_all.pdf,C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2023\pdf\harvest_report\2023_le_oial_all.pdf,harvest_report,harvest_report,2023,2023,2024,draw_or_harvest_reported_year_plus_one,no,yes,2024,C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2024\pdf\harvest_report\2023_le_oial_all.pdf
22_bg_report.pdf,C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2023\pdf\harvest_report\22_bg_report.pdf,harvest_report,harvest_report,2023,2022,2023,draw_or_harvest_reported_year_plus_one,yes,no,2023,C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2023\pdf\harvest_report\22_bg_report.pdf
22_black_bear_report.pdf,C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2023\pdf\harvest_report\22_black_bear_report.pdf,harvest_report,harvest_report,2023,2022,2023,draw_or_harvest_reported_year_plus_one,yes,no,2023,C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2023\pdf\harvest_report\22_black_bear_report.pdf
24_bg_HARVEST_report.pdf,C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2023\pdf\harvest_report\24_bg_HARVEST_report.pdf,harvest_report,harvest_report,2023,2024,2025,draw_or_harvest_reported_year_plus_one,yes,yes,2025,C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\harvest_report\24_bg_HARVEST_report.pdf
24_black_bear_report.pdf,C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2023\pdf\harvest_report\24_black_bear_report.pdf,harvest_report,harvest_report,2023,2024,2025,draw_or_harvest_reported_year_plus_one,yes,yes,2025,C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2025\pdf\harvest_report\24_black_bear_report.pdf
295db9e8__bear_2023.pdf,C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2023\pdf\harvest_report\295db9e8__bear_2023.pdf,harvest_report,harvest_report,2023,2023,2024,draw_or_harvest_reported_year_plus_one,no,yes,2024,C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2024\pdf\harvest_report\295db9e8__bear_2023.pdf
36a67499__mixed_2023-24.pdf,C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2023\pdf\harvest_report\36a67499__mixed_2023-24.pdf,harvest_report,harvest_report,2023,2023,2024,draw_or_harvest_reported_year_plus_one,no,yes,2024,C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2024\pdf\harvest_report\36a67499__mixed_2023-24.pdf
41c98e7e__cougar_Drawing odds.pdf,C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2023\pdf\harvest_report\41c98e7e__cougar_Drawing odds.pdf,draw_odds,draw_results,2023,unknown,2023,draw_or_harvest_reported_year_plus_one,no,no,2023,C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2023\pdf\draw_odds\41c98e7e__cougar_Drawing odds.pdf
523038DA__2023-san-juan-south.pdf,C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2023\pdf\harvest_report\523038DA__2023-san-juan-south.pdf,harvest_report,harvest_report,2023,2023,2024,draw_or_harvest_reported_year_plus_one,no,yes,2024,C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2024\pdf\harvest_report\523038DA__2023-san-juan-south.pdf
569943FB__2023-kaiparowits-escalante.pdf,C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2023\pdf\harvest_report\569943FB__2023-kaiparowits-escalante.pdf,harvest_report,harvest_report,2023,2023,2024,draw_or_harvest_reported_year_plus_one,no,yes,2024,C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2024\pdf\harvest_report\569943FB__2023-kaiparowits-escalante.pdf
61FC0758__BIGHORN SHEEP 2023-harvest-data.pdf,C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2023\pdf\harvest_report\61FC0758__BIGHORN SHEEP 2023-harvest-data.pdf,harvest_report,harvest_report,2023,2023,2024,draw_or_harvest_reported_year_plus_one,no,yes,2024,C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2024\pdf\harvest_report\61FC0758__BIGHORN SHEEP 2023-harvest-data.pdf
72C08FAD__2023-la-sal-potash.pdf,C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2023\pdf\harvest_report\72C08FAD__2023-la-sal-potash.pdf,harvest_report,harvest_report,2023,2023,2024,draw_or_harvest_reported_year_plus_one,no,yes,2024,C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2024\pdf\harvest_report\72C08FAD__2023-la-sal-potash.pdf
7DDF75D1__2023 ALL SPECIES HARVEST DATA.pdf,C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2023\pdf\harvest_report\7DDF75D1__2023 ALL SPECIES HARVEST DATA.pdf,harvest_report,harvest_report,2023,2023,2024,draw_or_harvest_reported_year_plus_one,no,yes,2024,C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2024\pdf\harvest_report\7DDF75D1__2023 ALL SPECIES HARVEST DATA.pdf
8970342F__2023-book-cliffs-south.pdf,C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2023\pdf\harvest_report\8970342F__2023-book-cliffs-south.pdf,harvest_report,harvest_report,2023,2023,2024,draw_or_harvest_reported_year_plus_one,no,yes,2024,C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2024\pdf\harvest_report\8970342F__2023-book-cliffs-south.pdf
938F5CB7__2023-wasatch-mtns-west.pdf,C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2023\pdf\harvest_report\938F5CB7__2023-wasatch-mtns-west.pdf,harvest_report,harvest_report,2023,2023,2024,draw_or_harvest_reported_year_plus_one,no,yes,2024,C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2024\pdf\harvest_report\938F5CB7__2023-wasatch-mtns-west.pdf
9CC65639__2023_gs_buck_deer_hr.pdf,C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2023\pdf\harvest_report\9CC65639__2023_gs_buck_deer_hr.pdf,harvest_report,harvest_report,2023,2023,2024,draw_or_harvest_reported_year_plus_one,no,yes,2024,C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2024\pdf\harvest_report\9CC65639__2023_gs_buck_deer_hr.pdf
A96251BE__2023_antlerless_hr.pdf,C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2023\pdf\harvest_report\A96251BE__2023_antlerless_hr.pdf,harvest_report,harvest_report,2023,2023,2024,draw_or_harvest_reported_year_plus_one,no,yes,2024,C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2024\pdf\harvest_report\A96251BE__2023_antlerless_hr.pdf
B28B99E6__2023-nine-mile-jack-creek.pdf,C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2023\pdf\harvest_report\B28B99E6__2023-nine-mile-jack-creek.pdf,harvest_report,harvest_report,2023,2023,2024,draw_or_harvest_reported_year_plus_one,no,yes,2024,C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2024\pdf\harvest_report\B28B99E6__2023-nine-mile-jack-creek.pdf
B5780E69__2023-san-juan-north.pdf,C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2023\pdf\harvest_report\B5780E69__2023-san-juan-north.pdf,harvest_report,harvest_report,2023,2023,2024,draw_or_harvest_reported_year_plus_one,no,yes,2024,C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2024\pdf\harvest_report\B5780E69__2023-san-juan-north.pdf
ba50f481__Limited-entry and once-in-a-lifetime species.pdf,C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2023\pdf\harvest_report\ba50f481__Limited-entry and once-in-a-lifetime species.pdf,harvest_report,harvest_report,2023,unknown,2023,draw_or_harvest_reported_year_plus_one,no,no,2023,C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2023\pdf\harvest_report\ba50f481__Limited-entry and once-in-a-lifetime species.pdf
ca8a3d7c__Antlerless big game.pdf,C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2023\pdf\harvest_report\ca8a3d7c__Antlerless big game.pdf,harvest_report,harvest_report,2023,unknown,2023,draw_or_harvest_reported_year_plus_one,no,no,2023,C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2023\pdf\harvest_report\ca8a3d7c__Antlerless big game.pdf
dbd8a659__cougar_2023.pdf,C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2023\pdf\harvest_report\dbd8a659__cougar_2023.pdf,harvest_report,harvest_report,2023,2023,2024,draw_or_harvest_reported_year_plus_one,no,yes,2024,C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2024\pdf\harvest_report\dbd8a659__cougar_2023.pdf
dc965eb4__General-season buck deer.pdf,C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2023\pdf\harvest_report\dc965eb4__General-season buck deer.pdf,harvest_report,harvest_report,2023,unknown,2023,draw_or_harvest_reported_year_plus_one,no,no,2023,C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2023\pdf\harvest_report\dc965eb4__General-season buck deer.pdf
EF4D3BAC__2023-antelope-island.pdf,C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2023\pdf\harvest_report\EF4D3BAC__2023-antelope-island.pdf,harvest_report,harvest_report,2023,2023,2024,draw_or_harvest_reported_year_plus_one,no,yes,2024,C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2024\pdf\harvest_report\EF4D3BAC__2023-antelope-island.pdf
2023 DEER ODDS.pdf,C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2024\pdf\draw_odds\2023 DEER ODDS.pdf,draw_odds,draw_results,2024,2023,2024,draw_or_harvest_reported_year_plus_one,yes,no,2024,C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2024\pdf\draw_odds\2023 DEER ODDS.pdf
2023 draw results General Season Deer Draw Odds.pdf,C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2024\pdf\draw_odds\2023 draw results General Season Deer Draw Odds.pdf,draw_odds,draw_results,2024,2023,2024,draw_or_harvest_reported_year_plus_one,yes,no,2024,C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2024\pdf\draw_odds\2023 draw results General Season Deer Draw Odds.pdf
2023 ELK + OTHER BIG GAME.pdf,C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2024\pdf\draw_odds\2023 ELK + OTHER BIG GAME.pdf,draw_odds,draw_results,2024,2023,2024,draw_or_harvest_reported_year_plus_one,yes,no,2024,C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2024\pdf\draw_odds\2023 ELK + OTHER BIG GAME.pdf
2023_cougar_odds_report.pdf,C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2024\pdf\draw_odds\2023_cougar_odds_report.pdf,draw_odds,draw_results,2024,2023,2024,draw_or_harvest_reported_year_plus_one,yes,no,2024,C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2024\pdf\draw_odds\2023_cougar_odds_report.pdf
2023_turkey_bonus_points_draw_results.pdf,C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2024\pdf\draw_odds\2023_turkey_bonus_points_draw_results.pdf,draw_odds,draw_results,2024,2023,2024,draw_or_harvest_reported_year_plus_one,yes,no,2024,C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2024\pdf\draw_odds\2023_turkey_bonus_points_draw_results.pdf
23-24_sportsman_odds.pdf,C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2024\pdf\draw_odds\23-24_sportsman_odds.pdf,draw_odds,draw_results,2024,unknown,2024,draw_or_harvest_reported_year_plus_one,no,no,2024,C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2024\pdf\draw_odds\23-24_sportsman_odds.pdf
23_antlerless_drawing_odds_report.pdf,C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2024\pdf\draw_odds\23_antlerless_drawing_odds_report.pdf,draw_odds,draw_results,2024,2023,2024,draw_or_harvest_reported_year_plus_one,yes,no,2024,C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2024\pdf\draw_odds\23_antlerless_drawing_odds_report.pdf
23_bg-odds.pdf,C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2024\pdf\draw_odds\23_bg-odds.pdf,draw_odds,draw_results,2024,2023,2024,draw_or_harvest_reported_year_plus_one,yes,no,2024,C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2024\pdf\draw_odds\23_bg-odds.pdf
23_deer_odds.pdf,C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2024\pdf\draw_odds\23_deer_odds.pdf,draw_odds,draw_results,2024,2023,2024,draw_or_harvest_reported_year_plus_one,yes,no,2024,C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2024\pdf\draw_odds\23_deer_odds.pdf
23_dh_odds.pdf,C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2024\pdf\draw_odds\23_dh_odds.pdf,draw_odds,draw_results,2024,unknown,2024,draw_or_harvest_reported_year_plus_one,no,no,2024,C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2024\pdf\draw_odds\23_dh_odds.pdf
23_drawing_odds.pdf,C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2024\pdf\draw_odds\23_drawing_odds.pdf,draw_odds,draw_results,2024,2023,2024,draw_or_harvest_reported_year_plus_one,yes,no,2024,C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2024\pdf\draw_odds\23_drawing_odds.pdf
23_lifetime_deer.pdf,C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2024\pdf\draw_odds\23_lifetime_deer.pdf,draw_odds,draw_results,2024,unknown,2024,draw_or_harvest_reported_year_plus_one,no,no,2024,C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2024\pdf\draw_odds\23_lifetime_deer.pdf
23_point-only_purchases_for_big_game_and_antlerless.pdf,C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2024\pdf\draw_odds\23_point-only_purchases_for_big_game_and_antlerless.pdf,draw_odds,draw_results,2024,unknown,2024,draw_or_harvest_reported_year_plus_one,no,no,2024,C:\Users\tyler\Desktop\GitHub\HUNTS\pipeline\RAW\hunt_unit_database\2024\pdf\draw_odds\23_point-only_purchases_for_big_game_and_antlerless.pdf
