"type","kept_path","moved_from","moved_to","size_bytes","hash"
"exact_hash","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2022\pdf\harvest_report\D09A33C9__2022-oak-creek.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2022\pdf\harvest_report\1A776317__2022-oak-creek.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\_quarantine\duplicates\exact_hash\1A776317__2022-oak-creek.pdf","180828","071314E7E15283904F9334EA5050798C6E1F8DC0"
"exact_hash","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2018\pdf\harvest_report\2DC08B69__2018-north-slope-sheep-creek.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2018\pdf\harvest_report\0C54B7E8__2018-north-slope-sheep-creek.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\_quarantine\duplicates\exact_hash\0C54B7E8__2018-north-slope-sheep-creek.pdf","71335","0353BE33AE138B835783BAFB2BEA23CF2C7DDC69"
"exact_hash","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2018\pdf\harvest_report\F5CE0D15__2018_antlerless_hr.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2018\pdf\harvest_report\30F8A4FA__2018_antlerless_hr.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\_quarantine\duplicates\exact_hash\30F8A4FA__2018_antlerless_hr.pdf","626112","A5D4AA279F253BDC5D3FC72C325E15834C5BCA76"
"exact_hash","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2014\pdf\harvest_report\A72F6F1C__lockhart_bighorn_2014.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2014\pdf\harvest_report\A9838348__lockhart_bighorn_2014.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\_quarantine\duplicates\exact_hash\A9838348__lockhart_bighorn_2014.pdf","7584","FD513A6B9D574D659D2C2788D46E0E4FB6268E5B"
"exact_hash","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2017\pdf\harvest_report\E6D3F0AB__2017-SanJuanRiver_bighorn.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2017\pdf\harvest_report\488F975A__2017-SanJuanRiver_bighorn.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\_quarantine\duplicates\exact_hash\488F975A__2017-SanJuanRiver_bighorn.pdf","48812","F58A75A248D1F23A340A6121F49C3D6359BE341E"
"exact_hash","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2019\pdf\harvest_report\AF2F3783__2019-san-rafael-dirty-devil.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2019\pdf\harvest_report\F0B2F027__2019-san-rafael-dirty-devil.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\_quarantine\duplicates\exact_hash\F0B2F027__2019-san-rafael-dirty-devil.pdf","386047","9599B072EACCC9542BE6C954C6E34ED91B027A7F"
"exact_hash","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2015\pdf\harvest_report\8CD72257__WasatchMtnsWest_bighorn_2015.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2015\pdf\harvest_report\E613C1CF__WasatchMtnsWest_bighorn_2015.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\_quarantine\duplicates\exact_hash\E613C1CF__WasatchMtnsWest_bighorn_2015.pdf","7591","16AAA60510DD0BC1D4782198B7364FE8D7143F09"
"exact_hash","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2020\pdf\harvest_report\AEF83DEF__2020-wasatch-mtns-west.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2020\pdf\harvest_report\2B5B46A3__2020-wasatch-mtns-west.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\_quarantine\duplicates\exact_hash\2B5B46A3__2020-wasatch-mtns-west.pdf","70606","6B9ED55EDA14EDDE084B1B47C7707DEF5C686A04"
"exact_hash","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2025\pdf\harvest_report\84FA0075__rmg_hr.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2025\pdf\harvest_report\C6C89627__rmg_hr.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\_quarantine\duplicates\exact_hash\C6C89627__rmg_hr.pdf","7364","3F4000F9C98B753A8126DE72D7160DA9F49DC816"
"exact_hash","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2015\pdf\harvest_report\9D3EBB50__Zion_bighorn_2015.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2015\pdf\harvest_report\9DD3BEB5__Zion_bighorn_2015.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\_quarantine\duplicates\exact_hash\9DD3BEB5__Zion_bighorn_2015.pdf","26355","C1D3E7620517550A70387022B313CF7979CD2C42"
"exact_hash","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2023\pdf\harvest_report\9CC65639__2023_gs_buck_deer_hr.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2023\pdf\harvest_report\4A5A1328__2023_gs_buck_deer_hr.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\_quarantine\duplicates\exact_hash\4A5A1328__2023_gs_buck_deer_hr.pdf","154279","486C2D8A0478EC8791995159B5E1DA6A87B7988C"
"exact_hash","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2019\pdf\harvest_report\F64065F0__2019-fillmore-oak-creek.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2019\pdf\harvest_report\4972B092__2019-fillmore-oak-creek.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\_quarantine\duplicates\exact_hash\4972B092__2019-fillmore-oak-creek.pdf","70819","7246705F0A54FB0A57E07A7867F84CAF26F398C4"
"exact_hash","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2015\pdf\harvest_report\23C2211D__2015_antlerless_hr.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2015\pdf\harvest_report\E4624674__2015_antlerless_hr.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\_quarantine\duplicates\exact_hash\E4624674__2015_antlerless_hr.pdf","23362","4941C4D1B0FE651FB2DDA2225323DAB69B3D1684"
"exact_hash","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2014\pdf\harvest_report\5E74FC14__avintaquin_bighorn_2014.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2014\pdf\harvest_report\D8BF16A8__avintaquin_bighorn_2014.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\_quarantine\duplicates\exact_hash\D8BF16A8__avintaquin_bighorn_2014.pdf","6996","8BF3E251E8931D6C25570A63571703488E722796"
"exact_hash","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2017\pdf\harvest_report\E58C632D__2017-SanJuanSouth_bighorn.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2017\pdf\harvest_report\A3E14C05__2017-SanJuanSouth_bighorn.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\_quarantine\duplicates\exact_hash\A3E14C05__2017-SanJuanSouth_bighorn.pdf","50799","094CADF0F79E5606607B939E4932215FAF304C25"
"exact_hash","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2015\pdf\harvest_report\4F8E24C8__OquirrhStansburyBighorn_2015.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2015\pdf\harvest_report\ACF210C5__OquirrhStansburyBighorn_2015.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\_quarantine\duplicates\exact_hash\ACF210C5__OquirrhStansburyBighorn_2015.pdf","7080","99DDA74820F0AB9FD5BBF525BC03C49DA00A1E03"
"exact_hash","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2022\pdf\harvest_report\CCDD6E10__2022_gs_buck_deer_hr.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2022\pdf\harvest_report\8087649B__2022_gs_buck_deer_hr.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\_quarantine\duplicates\exact_hash\8087649B__2022_gs_buck_deer_hr.pdf","131918","4B62806BD0E4108117CA5329A3394EA52EBAE69F"
"exact_hash","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2017\pdf\harvest_report\9C65D960__2017-SanJuanLockhart_bighorn.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2017\pdf\harvest_report\5767F25D__2017-SanJuanLockhart_bighorn.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\_quarantine\duplicates\exact_hash\5767F25D__2017-SanJuanLockhart_bighorn.pdf","41064","5B98ACA141D301B1054AE1E0941CA81E3BED14DD"
"exact_hash","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2022\pdf\harvest_report\968EFF87__2022_le_oial_all.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2022\pdf\harvest_report\34DB831F__2022_le_oial_all.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\_quarantine\duplicates\exact_hash\34DB831F__2022_le_oial_all.pdf","986285","749AAC84D8012D9D608FD9FC6865F1C3EE68ACD5"
"exact_hash","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2024\pdf\harvest_report\5035C651__2024_antlerless_hr.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2024\pdf\harvest_report\33EFB471__2024_antlerless_hr.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\_quarantine\duplicates\exact_hash\33EFB471__2024_antlerless_hr.pdf","186872","F2C23B81F73300A02E7F78E8B32ED73B999A1F28"
"exact_hash","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2021\pdf\harvest_report\77105EC4__2021-box-elder-newfoundland-mtn.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2021\pdf\harvest_report\F8243836__2021-box-elder-newfoundland-mtn.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\_quarantine\duplicates\exact_hash\F8243836__2021-box-elder-newfoundland-mtn.pdf","187020","E7B27FEBD3C3AA39F878FC7CBC04B51B708267C2"
"exact_hash","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2024\pdf\other_hunt\DF11D6FA__Alex Berger (Group) Antlerless Hunt Contract 2024.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2026\pdf\other_hunt\39B74714__Alex Berger (Group) Antlerless Hunt Contract 2024 (2026_02_06 06_23_41 UTC).pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\_quarantine\duplicates\exact_hash\39B74714__Alex Berger (Group) Antlerless Hunt Contract 2024 (2026_02_06 06_23_41 UTC).pdf","1045030","A6AAF17703918A07D5CA77F415D4EDB77179F0D3"
"near_name_size","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2022\pdf\draw_odds\9E134C35__2022-24_conservation_permits.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2022\pdf\other_hunt\2022-24_conservation_permits.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\_quarantine\duplicates\near_size_name\2022-24_conservation_permits.pdf","292890",""
"near_name_size","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2024\pdf\harvest_report\814A2B0A__2024_le_oial_all.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2024\pdf\other_hunt\C664548E__2024_le_oial_all.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\_quarantine\duplicates\near_size_name\C664548E__2024_le_oial_all.pdf","384682",""
"near_name_size","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2024\pdf\harvest_report\BF9BCAE0__2024_gs_buck_deer_hr.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2024\pdf\other_hunt\4EC98C41__2024_gs_buck_deer_hr.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\_quarantine\duplicates\near_size_name\4EC98C41__2024_gs_buck_deer_hr.pdf","134087",""
"near_name_size","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2026\pdf\harvest_report\DA091461__2026-03-06-2025-preliminary-bg-harvest.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2026\pdf\harvest_report\9A866B39__2026-03-06-2025-preliminary-bg-harvest.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\_quarantine\duplicates\near_size_name\9A866B39__2026-03-06-2025-preliminary-bg-harvest.pdf","662697",""
