hunt_code,column,truth_value,built_value
LD1019,has_antlerless_draw,False,0
LD1019,permit_overlay_source,2026_deer_buck_limited_entry_private_lands_only.csv,
LD1019,data_status,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,MISSING_PRIVATE_LAND_SOURCE
LD1023,youth_flag,False,0
LD1023,permit_status,NO_QUOTA_PUBLISHED,MISSING
LD1023,has_harvest,True,1
LD1023,has_bonus_draw,False,0
LD1023,has_antlerless_draw,False,0
LD1023,permit_overlay_source,2026_deer_buck_limited_entry_private_lands_only.csv,
LD1023,data_status,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,MISSING_PRIVATE_LAND_SOURCE
LD1108,youth_flag,False,0
LD1108,permit_status,NO_QUOTA_PUBLISHED,MISSING
LD1108,has_harvest,True,1
LD1108,has_bonus_draw,False,0
LD1108,has_antlerless_draw,False,0
LD1108,permit_overlay_source,2026_deer_buck_limited_entry_private_lands_only.csv,
LD1108,data_status,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,MISSING_PRIVATE_LAND_SOURCE
LO0008,youth_flag,False,0
LO0008,permit_status,NO_QUOTA_PUBLISHED,MISSING
LO0008,permit_overlay_source,2026_deer_buck_limited_entry_private_lands_only.csv,
LO0008,data_status,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,MISSING_PRIVATE_LAND_SOURCE
LO0009,youth_flag,False,0
LO0009,permit_status,NO_QUOTA_PUBLISHED,MISSING
LO0009,has_harvest,True,1
LO0009,has_bonus_draw,False,0
LO0009,has_antlerless_draw,False,0
LO0009,permit_overlay_source,2026_deer_buck_limited_entry_private_lands_only.csv,
LO0009,data_status,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,MISSING_PRIVATE_LAND_SOURCE
LO0011,youth_flag,False,0
LO0011,permit_status,NO_QUOTA_PUBLISHED,MISSING
LO0011,permit_overlay_source,2026_elk_limitedentry_maturebull_privatelands.xlsx,
LO0011,source_authority,Utah DWR Hunt Planner,official_uploaded_source
LO0011,data_status,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,MISSING_PRIVATE_LAND_SOURCE
LO0012,youth_flag,False,0
LO0012,permit_status,NO_QUOTA_PUBLISHED,MISSING
LO0012,has_harvest,True,1
LO0012,has_bonus_draw,False,0
LO0012,has_antlerless_draw,False,0
LO0012,permit_overlay_source,2026_elk_limitedentry_maturebull_privatelands.xlsx,
LO0012,source_authority,Utah DWR Hunt Planner,official_uploaded_source
LO0012,data_status,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,MISSING_PRIVATE_LAND_SOURCE
LO0013,youth_flag,False,0
LO0013,permit_status,NO_QUOTA_PUBLISHED,MISSING
LO0013,has_harvest,True,1
LO0013,has_bonus_draw,False,0
LO0013,has_antlerless_draw,False,0
LO0013,permit_overlay_source,2026_elk_limitedentry_maturebull_privatelands.xlsx,
LO0013,source_authority,Utah DWR Hunt Planner,official_uploaded_source
LO0013,data_status,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,MISSING_PRIVATE_LAND_SOURCE
LO0014,youth_flag,False,0
LO0014,permit_status,NO_QUOTA_PUBLISHED,MISSING
LO0014,has_harvest,True,1
LO0014,has_bonus_draw,False,0
LO0014,has_antlerless_draw,False,0
LO0014,permit_overlay_source,2026_elk_limitedentry_maturebull_privatelands.xlsx,
LO0014,source_authority,Utah DWR Hunt Planner,official_uploaded_source
LO0014,data_status,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,MISSING_PRIVATE_LAND_SOURCE
LO0015,youth_flag,False,0
LO0015,permit_status,NO_QUOTA_PUBLISHED,MISSING
LO0015,has_harvest,True,1
LO0015,has_bonus_draw,False,0
LO0015,has_antlerless_draw,False,0
LO0015,permit_overlay_source,2026_elk_limitedentry_maturebull_privatelands.xlsx,
LO0015,source_authority,Utah DWR Hunt Planner,official_uploaded_source
LO0015,data_status,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,MISSING_PRIVATE_LAND_SOURCE
LO1501,youth_flag,False,0
LO1501,permit_status,NO_QUOTA_PUBLISHED,MISSING
LO1501,permit_overlay_source,2026_buck_deer_total.pdf,
LO1501,data_status,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,MISSING_PRIVATE_LAND_SOURCE
LO1502,youth_flag,False,0
LO1502,permit_status,NO_QUOTA_PUBLISHED,MISSING
LO1502,has_harvest,True,1
LO1502,has_bonus_draw,False,0
LO1502,has_antlerless_draw,False,0
LO1502,permit_overlay_source,2026_buck_deer_total.pdf,
LO1502,data_status,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,MISSING_PRIVATE_LAND_SOURCE
LO1503,youth_flag,False,0
LO1503,permit_status,NO_QUOTA_PUBLISHED,MISSING
LO1503,permit_overlay_source,2026_buck_deer_total.pdf,
LO1503,data_status,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,MISSING_PRIVATE_LAND_SOURCE
LO1504,youth_flag,False,0
LO1504,permit_status,NO_QUOTA_PUBLISHED,MISSING
LO1504,permit_overlay_source,2026_buck_deer_total.pdf,
LO1504,data_status,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,MISSING_PRIVATE_LAND_SOURCE
LO1506,youth_flag,False,0
LO1506,permit_status,NO_QUOTA_PUBLISHED,MISSING
LO1506,has_harvest,True,1
LO1506,has_bonus_draw,False,0
LO1506,has_antlerless_draw,False,0
LO1506,permit_overlay_source,2026_buck_deer_total.pdf,
LO1506,data_status,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,MISSING_PRIVATE_LAND_SOURCE
LO1508,youth_flag,False,0
LO1508,permit_status,NO_QUOTA_PUBLISHED,MISSING
LO1508,permit_overlay_source,2026_buck_deer_total.pdf,
LO1508,data_status,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,MISSING_PRIVATE_LAND_SOURCE
LO1509,youth_flag,False,0
LO1509,permit_status,NO_QUOTA_PUBLISHED,MISSING
LO1509,permit_overlay_source,2026_buck_deer_total.pdf,
LO1509,data_status,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,MISSING_PRIVATE_LAND_SOURCE
LO1510,youth_flag,False,0
LO1510,permit_status,NO_QUOTA_PUBLISHED,MISSING
LO1510,permit_overlay_source,2026_buck_deer_total.pdf,
LO1510,data_status,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,MISSING_PRIVATE_LAND_SOURCE
LO1511,youth_flag,False,0
LO1511,permit_status,NO_QUOTA_PUBLISHED,MISSING
LO1511,has_harvest,True,1
LO1511,has_bonus_draw,False,0
LO1511,has_antlerless_draw,False,0
LO1511,permit_overlay_source,2026_buck_deer_total.pdf,
LO1511,data_status,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,MISSING_PRIVATE_LAND_SOURCE
LO1512,youth_flag,False,0
LO1512,permit_status,NO_QUOTA_PUBLISHED,MISSING
LO1512,has_harvest,True,1
LO1512,has_bonus_draw,False,0
LO1512,has_antlerless_draw,False,0
LO1512,permit_overlay_source,2026_buck_deer_total.pdf,
LO1512,data_status,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,MISSING_PRIVATE_LAND_SOURCE
LO1513,youth_flag,False,0
LO1513,permit_status,NO_QUOTA_PUBLISHED,MISSING
LO1513,permit_overlay_source,2026_buck_deer_total.pdf,
LO1513,data_status,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,MISSING_PRIVATE_LAND_SOURCE
LO1514,youth_flag,False,0
LO1514,permit_status,NO_QUOTA_PUBLISHED,MISSING
LO1514,has_harvest,True,1
LO1514,has_bonus_draw,False,0
LO1514,has_antlerless_draw,False,0
LO1514,permit_overlay_source,2026_buck_deer_total.pdf,
LO1514,data_status,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,MISSING_PRIVATE_LAND_SOURCE
LO1516,youth_flag,False,0
LO1516,permit_status,NO_QUOTA_PUBLISHED,MISSING
LO1516,has_harvest,True,1
LO1516,has_bonus_draw,False,0
LO1516,has_antlerless_draw,False,0
LO1516,permit_overlay_source,2026_buck_deer_total.pdf,
LO1516,data_status,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,MISSING_PRIVATE_LAND_SOURCE
LO1517,youth_flag,False,0
LO1517,permit_status,NO_QUOTA_PUBLISHED,MISSING
LO1517,has_harvest,True,1
LO1517,has_bonus_draw,False,0
LO1517,has_antlerless_draw,False,0
LO1517,permit_overlay_source,2026_buck_deer_total.pdf,
LO1517,data_status,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,MISSING_PRIVATE_LAND_SOURCE
LO1518,youth_flag,False,0
LO1518,permit_status,NO_QUOTA_PUBLISHED,MISSING
LO1518,permit_overlay_source,2026_buck_deer_total.pdf,
LO1518,data_status,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,MISSING_PRIVATE_LAND_SOURCE
LO1519,youth_flag,False,0
LO1519,permit_status,NO_QUOTA_PUBLISHED,MISSING
LO1519,permit_overlay_source,2026_buck_deer_total.pdf,
LO1519,data_status,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,MISSING_PRIVATE_LAND_SOURCE
LO1521,youth_flag,False,0
LO1521,permit_status,NO_QUOTA_PUBLISHED,MISSING
LO1521,permit_overlay_source,2026_buck_deer_total.pdf,
LO1521,data_status,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,MISSING_PRIVATE_LAND_SOURCE
LO1522,youth_flag,False,0
LO1522,permit_status,NO_QUOTA_PUBLISHED,MISSING
LO1522,permit_overlay_source,2026_buck_deer_total.pdf,
LO1522,data_status,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,MISSING_PRIVATE_LAND_SOURCE
LO1523,youth_flag,False,0
LO1523,permit_status,NO_QUOTA_PUBLISHED,MISSING
LO1523,permit_overlay_source,2026_buck_deer_total.pdf,
LO1523,data_status,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,MISSING_PRIVATE_LAND_SOURCE
LO1524,youth_flag,False,0
LO1524,permit_status,NO_QUOTA_PUBLISHED,MISSING
LO1524,has_harvest,True,1
LO1524,has_bonus_draw,False,0
LO1524,has_antlerless_draw,False,0
LO1524,permit_overlay_source,2026_buck_deer_total.pdf,
LO1524,data_status,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,MISSING_PRIVATE_LAND_SOURCE
LO1525,youth_flag,False,0
LO1525,permit_status,NO_QUOTA_PUBLISHED,MISSING
LO1525,permit_overlay_source,2026_buck_deer_total.pdf,
LO1525,data_status,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,MISSING_PRIVATE_LAND_SOURCE
LO1526,youth_flag,False,0
LO1526,permit_status,NO_QUOTA_PUBLISHED,MISSING
LO1526,permit_overlay_source,2026_buck_deer_total.pdf,
LO1526,data_status,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,MISSING_PRIVATE_LAND_SOURCE
LO1529,youth_flag,False,0
LO1529,permit_status,NO_QUOTA_PUBLISHED,MISSING
LO1529,has_harvest,True,1
LO1529,has_bonus_draw,False,0
LO1529,has_antlerless_draw,False,0
LO1529,permit_overlay_source,2026_buck_deer_total.pdf,
LO1529,data_status,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,MISSING_PRIVATE_LAND_SOURCE
LO1531,youth_flag,False,0
LO1531,permit_status,NO_QUOTA_PUBLISHED,MISSING
LO1531,has_harvest,True,1
LO1531,has_bonus_draw,False,0
LO1531,has_antlerless_draw,False,0
LO1531,permit_overlay_source,2026_buck_deer_total.pdf,
LO1531,data_status,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,MISSING_PRIVATE_LAND_SOURCE
LO1533,youth_flag,False,0
LO1533,permit_status,NO_QUOTA_PUBLISHED,MISSING
LO1533,has_harvest,True,1
LO1533,has_bonus_draw,False,0
LO1533,has_antlerless_draw,False,0
LO1533,permit_overlay_source,2026_buck_deer_total.pdf,
LO1533,data_status,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,MISSING_PRIVATE_LAND_SOURCE
LO1534,youth_flag,False,0
LO1534,permit_status,NO_QUOTA_PUBLISHED,MISSING
LO1534,has_harvest,True,1
LO1534,has_bonus_draw,False,0
LO1534,has_antlerless_draw,False,0
LO1534,permit_overlay_source,2026_buck_deer_total.pdf,
LO1534,data_status,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,MISSING_PRIVATE_LAND_SOURCE
LO1536,youth_flag,False,0
LO1536,permit_status,NO_QUOTA_PUBLISHED,MISSING
LO1536,has_harvest,True,1
LO1536,has_bonus_draw,False,0
LO1536,has_antlerless_draw,False,0
LO1536,permit_overlay_source,2026_buck_deer_total.pdf,
LO1536,data_status,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,MISSING_PRIVATE_LAND_SOURCE
LO1538,youth_flag,False,0
LO1538,permit_status,NO_QUOTA_PUBLISHED,MISSING
LO1538,permit_overlay_source,2026_buck_deer_total.pdf,
LO1538,data_status,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,MISSING_PRIVATE_LAND_SOURCE
LO1539,youth_flag,False,0
LO1539,permit_status,NO_QUOTA_PUBLISHED,MISSING
LO1539,permit_overlay_source,2026_buck_deer_total.pdf,
LO1539,data_status,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,MISSING_PRIVATE_LAND_SOURCE
LO1540,youth_flag,False,0
LO1540,permit_status,NO_QUOTA_PUBLISHED,MISSING
LO1540,has_harvest,True,1
LO1540,has_bonus_draw,False,0
LO1540,has_antlerless_draw,False,0
LO1540,permit_overlay_source,2026_buck_deer_total.pdf,
LO1540,data_status,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,MISSING_PRIVATE_LAND_SOURCE
LO1541,youth_flag,False,0
LO1541,permit_status,NO_QUOTA_PUBLISHED,MISSING
LO1541,has_harvest,True,1
LO1541,has_bonus_draw,False,0
LO1541,has_antlerless_draw,False,0
LO1541,permit_overlay_source,2026_buck_deer_total.pdf,
LO1541,data_status,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,MISSING_PRIVATE_LAND_SOURCE
LO1542,youth_flag,False,0
LO1542,permit_status,NO_QUOTA_PUBLISHED,MISSING
LO1542,has_harvest,True,1
LO1542,has_bonus_draw,False,0
LO1542,has_antlerless_draw,False,0
LO1542,permit_overlay_source,2026_buck_deer_total.pdf,
LO1542,data_status,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,MISSING_PRIVATE_LAND_SOURCE
LO1543,youth_flag,False,0
LO1543,permit_status,NO_QUOTA_PUBLISHED,MISSING
LO1543,permit_overlay_source,2026_buck_deer_total.pdf,
LO1543,data_status,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,MISSING_PRIVATE_LAND_SOURCE
LO1544,youth_flag,False,0
LO1544,permit_status,NO_QUOTA_PUBLISHED,MISSING
LO1544,has_harvest,True,1
LO1544,has_bonus_draw,False,0
LO1544,has_antlerless_draw,False,0
LO1544,permit_overlay_source,2026_buck_deer_total.pdf,
LO1544,data_status,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,MISSING_PRIVATE_LAND_SOURCE
LO1546,youth_flag,False,0
LO1546,permit_status,NO_QUOTA_PUBLISHED,MISSING
LO1546,has_harvest,True,1
LO1546,has_bonus_draw,False,0
LO1546,has_antlerless_draw,False,0
LO1546,permit_overlay_source,2026_buck_deer_total.pdf,
LO1546,data_status,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,MISSING_PRIVATE_LAND_SOURCE
LO1547,youth_flag,False,0
LO1547,permit_status,NO_QUOTA_PUBLISHED,MISSING
LO1547,has_harvest,True,1
LO1547,has_bonus_draw,False,0
LO1547,has_antlerless_draw,False,0
LO1547,permit_overlay_source,2026_buck_deer_total.pdf,
LO1547,data_status,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,MISSING_PRIVATE_LAND_SOURCE
LO1549,youth_flag,False,0
LO1549,permit_status,NO_QUOTA_PUBLISHED,MISSING
LO1549,permit_overlay_source,2026_buck_deer_total.pdf,
LO1549,data_status,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,MISSING_PRIVATE_LAND_SOURCE
LO1551,youth_flag,False,0
LO1551,permit_status,NO_QUOTA_PUBLISHED,MISSING
LO1551,has_harvest,True,1
LO1551,has_bonus_draw,False,0
LO1551,has_antlerless_draw,False,0
LO1551,permit_overlay_source,2026_buck_deer_total.pdf,
LO1551,data_status,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,MISSING_PRIVATE_LAND_SOURCE
LO1552,youth_flag,False,0
LO1552,permit_status,NO_QUOTA_PUBLISHED,MISSING
LO1552,has_harvest,True,1
LO1552,has_bonus_draw,False,0
LO1552,has_antlerless_draw,False,0
LO1552,permit_overlay_source,2026_buck_deer_total.pdf,
LO1552,data_status,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,MISSING_PRIVATE_LAND_SOURCE
LO1553,youth_flag,False,0
LO1553,permit_status,NO_QUOTA_PUBLISHED,MISSING
LO1553,has_harvest,True,1
LO1553,has_bonus_draw,False,0
LO1553,has_antlerless_draw,False,0
LO1553,permit_overlay_source,2026_buck_deer_total.pdf,
LO1553,data_status,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,MISSING_PRIVATE_LAND_SOURCE
LO1554,youth_flag,False,0
LO1554,permit_status,NO_QUOTA_PUBLISHED,MISSING
LO1554,has_harvest,True,1
LO1554,has_bonus_draw,False,0
LO1554,has_antlerless_draw,False,0
LO1554,permit_overlay_source,2026_buck_deer_total.pdf,
LO1554,data_status,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,MISSING_PRIVATE_LAND_SOURCE
LO1555,youth_flag,False,0
LO1555,permit_status,NO_QUOTA_PUBLISHED,MISSING
LO1555,has_harvest,True,1
LO1555,has_bonus_draw,False,0
LO1555,has_antlerless_draw,False,0
LO1555,permit_overlay_source,2026_buck_deer_total.pdf,
LO1555,data_status,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,MISSING_PRIVATE_LAND_SOURCE
LO1556,youth_flag,False,0
LO1556,permit_status,NO_QUOTA_PUBLISHED,MISSING
LO1556,has_harvest,True,1
LO1556,has_bonus_draw,False,0
LO1556,has_antlerless_draw,False,0
LO1556,permit_overlay_source,2026_buck_deer_total.pdf,
LO1556,data_status,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,MISSING_PRIVATE_LAND_SOURCE
LO1559,youth_flag,False,0
LO1559,permit_status,NO_QUOTA_PUBLISHED,MISSING
LO1559,has_harvest,True,1
LO1559,has_bonus_draw,False,0
LO1559,has_antlerless_draw,False,0
LO1559,permit_overlay_source,2026_buck_deer_total.pdf,
LO1559,data_status,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,MISSING_PRIVATE_LAND_SOURCE
LO1561,youth_flag,False,0
LO1561,permit_status,NO_QUOTA_PUBLISHED,MISSING
LO1561,permit_overlay_source,2026_buck_deer_total.pdf,
LO1561,data_status,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,MISSING_PRIVATE_LAND_SOURCE
LO1563,youth_flag,False,0
LO1563,permit_status,NO_QUOTA_PUBLISHED,MISSING
LO1563,permit_overlay_source,2026_buck_deer_total.pdf,
LO1563,data_status,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,MISSING_PRIVATE_LAND_SOURCE
LO1564,youth_flag,False,0
LO1564,permit_status,NO_QUOTA_PUBLISHED,MISSING
LO1564,permit_overlay_source,2026_buck_deer_total.pdf,
LO1564,data_status,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,MISSING_PRIVATE_LAND_SOURCE
LO1566,youth_flag,False,0
LO1566,permit_status,NO_QUOTA_PUBLISHED,MISSING
LO1566,permit_overlay_source,2026_buck_deer_total.pdf,
LO1566,data_status,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,MISSING_PRIVATE_LAND_SOURCE
LO1568,youth_flag,False,0
LO1568,permit_status,NO_QUOTA_PUBLISHED,MISSING
LO1568,permit_overlay_source,2026_buck_deer_total.pdf,
LO1568,data_status,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,MISSING_PRIVATE_LAND_SOURCE
LO1569,youth_flag,False,0
LO1569,permit_status,NO_QUOTA_PUBLISHED,MISSING
LO1569,permit_overlay_source,2026_buck_deer_total.pdf,
LO1569,data_status,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,MISSING_PRIVATE_LAND_SOURCE
LO1570,youth_flag,False,0
LO1570,permit_status,NO_QUOTA_PUBLISHED,MISSING
LO1570,permit_overlay_source,2026_buck_deer_total.pdf,
LO1570,data_status,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,MISSING_PRIVATE_LAND_SOURCE
LO1571,youth_flag,False,0
LO1571,permit_status,NO_QUOTA_PUBLISHED,MISSING
LO1571,permit_overlay_source,2026_buck_deer_total.pdf,
LO1571,data_status,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,MISSING_PRIVATE_LAND_SOURCE
LO1572,youth_flag,False,0
LO1572,permit_status,NO_QUOTA_PUBLISHED,MISSING
LO1572,has_harvest,True,1
LO1572,has_bonus_draw,False,0
LO1572,has_antlerless_draw,False,0
LO1572,permit_overlay_source,2026_buck_deer_total.pdf,
LO1572,data_status,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,MISSING_PRIVATE_LAND_SOURCE
LO1573,youth_flag,False,0
LO1573,permit_status,NO_QUOTA_PUBLISHED,MISSING
LO1573,permit_overlay_source,2026_buck_deer_total.pdf,
LO1573,data_status,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,MISSING_PRIVATE_LAND_SOURCE
LO1574,youth_flag,False,0
LO1574,permit_status,NO_QUOTA_PUBLISHED,MISSING
LO1574,permit_overlay_source,2026_buck_deer_total.pdf,
LO1574,data_status,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,MISSING_PRIVATE_LAND_SOURCE
LO1576,youth_flag,False,0
LO1576,permit_status,NO_QUOTA_PUBLISHED,MISSING
LO1576,has_harvest,True,1
LO1576,has_bonus_draw,False,0
LO1576,has_antlerless_draw,False,0
LO1576,permit_overlay_source,2026_buck_deer_total.pdf,
LO1576,data_status,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,MISSING_PRIVATE_LAND_SOURCE
LO1577,youth_flag,False,0
LO1577,permit_status,NO_QUOTA_PUBLISHED,MISSING
LO1577,permit_overlay_source,2026_buck_deer_total.pdf,
LO1577,data_status,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,MISSING_PRIVATE_LAND_SOURCE
LO1579,youth_flag,False,0
LO1579,permit_status,NO_QUOTA_PUBLISHED,MISSING
LO1579,permit_overlay_source,2026_buck_deer_total.pdf,
LO1579,data_status,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,MISSING_PRIVATE_LAND_SOURCE
LO1581,youth_flag,False,0
LO1581,permit_status,NO_QUOTA_PUBLISHED,MISSING
LO1581,has_harvest,True,1
LO1581,has_bonus_draw,False,0
LO1581,has_antlerless_draw,False,0
LO1581,permit_overlay_source,2026_buck_deer_total.pdf,
LO1581,data_status,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,MISSING_PRIVATE_LAND_SOURCE
LO1582,youth_flag,False,0
LO1582,permit_status,NO_QUOTA_PUBLISHED,MISSING
LO1582,permit_overlay_source,2026_buck_deer_total.pdf,
LO1582,data_status,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,MISSING_PRIVATE_LAND_SOURCE
LO1583,youth_flag,False,0
LO1583,permit_status,NO_QUOTA_PUBLISHED,MISSING
LO1583,permit_overlay_source,2026_buck_deer_total.pdf,
LO1583,data_status,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,MISSING_PRIVATE_LAND_SOURCE
LO1584,youth_flag,False,0
LO1584,permit_status,NO_QUOTA_PUBLISHED,MISSING
LO1584,permit_overlay_source,2026_buck_deer_total.pdf,
LO1584,data_status,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,MISSING_PRIVATE_LAND_SOURCE
LO1585,youth_flag,False,0
LO1585,permit_status,NO_QUOTA_PUBLISHED,MISSING
LO1585,permit_overlay_source,2026_buck_deer_total.pdf,
LO1585,data_status,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,MISSING_PRIVATE_LAND_SOURCE
LO1586,youth_flag,False,0
LO1586,permit_status,NO_QUOTA_PUBLISHED,MISSING
LO1586,permit_overlay_source,2026_buck_deer_total.pdf,
LO1586,data_status,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,MISSING_PRIVATE_LAND_SOURCE
LO1589,youth_flag,False,0
LO1589,permit_status,NO_QUOTA_PUBLISHED,MISSING
LO1589,has_harvest,True,1
LO1589,has_bonus_draw,False,0
LO1589,has_antlerless_draw,False,0
LO1589,permit_overlay_source,2026_buck_deer_total.pdf,
LO1589,data_status,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,MISSING_PRIVATE_LAND_SOURCE
LO1591,youth_flag,False,0
LO1591,permit_status,NO_QUOTA_PUBLISHED,MISSING
LO1591,has_harvest,True,1
LO1591,has_bonus_draw,False,0
LO1591,has_antlerless_draw,False,0
LO1591,permit_overlay_source,2026_buck_deer_total.pdf,
LO1591,data_status,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,MISSING_PRIVATE_LAND_SOURCE
LO1592,youth_flag,False,0
LO1592,permit_status,NO_QUOTA_PUBLISHED,MISSING
LO1592,permit_overlay_source,2026_buck_deer_total.pdf,
LO1592,data_status,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,MISSING_PRIVATE_LAND_SOURCE
LO1593,youth_flag,False,0
LO1593,permit_status,NO_QUOTA_PUBLISHED,MISSING
LO1593,has_harvest,True,1
LO1593,has_bonus_draw,False,0
LO1593,has_antlerless_draw,False,0
LO1593,permit_overlay_source,2026_buck_deer_total.pdf,
LO1593,data_status,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,MISSING_PRIVATE_LAND_SOURCE
LO1594,youth_flag,False,0
LO1594,permit_status,NO_QUOTA_PUBLISHED,MISSING
LO1594,has_harvest,True,1
LO1594,has_bonus_draw,False,0
LO1594,has_antlerless_draw,False,0
LO1594,permit_overlay_source,2026_buck_deer_total.pdf,
LO1594,data_status,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,MISSING_PRIVATE_LAND_SOURCE
LO1595,youth_flag,False,0
LO1595,permit_status,NO_QUOTA_PUBLISHED,MISSING
LO1595,permit_overlay_source,2026_buck_deer_total.pdf,
LO1595,data_status,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,MISSING_PRIVATE_LAND_SOURCE
LO1596,youth_flag,False,0
LO1596,permit_status,NO_QUOTA_PUBLISHED,MISSING
LO1596,permit_overlay_source,2026_buck_deer_total.pdf,
LO1596,data_status,SOURCE_CONFIRMED_NO_QUOTA_PUBLISHED,MISSING_PRIVATE_LAND_SOURCE
LO1597,youth_flag,False,0
LO1597,permit_status,NO_QUOTA_PUBLISHED,MISSING
LO1597,has_harvest,True,1
LO1597,has_bonus_draw,False,0
