OBJECTID,species,hunt_num,hunt_name,include_in_fall_recs,include_in_spring_recs,requires_tooth_packet,boundary_id,mgmt_unit_key,hunt_status,hunt_type,weapon,season_timing,last_season_date,adm_region,tribal_split,non_res,notes,public_advisories,rec_status,boundary_description,is_new_hunt,boundary_filename,rec_type,rec_unit_key,rec_unit_name,hunt_year,sex_type
1402,Moose,MB6006,"North Slope, Summit",Y,Y,Y,138,8A,Active,OIAL,Any Legal Weapon,,Sept 13 2025 - Oct 31 2025,NRO,0,TRUE,,,Board Approved,,FALSE,,OIAL,8A,"North Slope, Summit",2025,Male Only
1403,Moose,MB6000,Cache,Y,Y,Y,29,2,Active,OIAL,Any Legal Weapon,,Sept 13 2025 - Oct 31 2025,NRO,0,TRUE,,,Board Approved,,FALSE,,OIAL,2,Cache,2025,Male Only
1404,Moose,MB6004,Kamas,Y,Y,Y,611,7,Active,OIAL,Any Legal Weapon,,Sept 13 2025 - Oct 31 2025,NRO,0,FALSE,,,Board Approved,,FALSE,,OIAL,7,Kamas,2025,Male Only
1405,Moose,MB6012,Box Elder,Y,Y,Y,607,1,Active,OIAL,Any Legal Weapon,,Sept 13 2025 - Oct 31 2025,,,FALSE,New hunt. Very low densities.,,Board Approved,,TRUE,,OIAL,1,Box Elder,2025,Male Only
1406,Moose,MB6001,Chalk Creek,Y,Y,Y,69,6,Active,OIAL,Any Legal Weapon,,Sept 13 2025 - Oct 31 2025,,0,FALSE,,Mostly private land.,Board Approved,,FALSE,,OIAL,6,Chalk Creek,2025,Male Only
1407,Mountain Goat,GO6822,Beaver,Y,Y,Y,628,22,Active,OIAL,Archery,,Nov 15 2025 - Nov 24 2025,,,FALSE,,,Board Approved,,FALSE,,OIAL,22,Beaver,2025,Hunter's Choice
1408,Mountain Goat,GO6801,Beaver,Y,Y,Y,628,22,Active,OIAL,Any Legal Weapon,Late Any Legal Weapon,Sept 29 2025 - Oct 27 2025,SRO,0,FALSE,,,Board Approved,,FALSE,,OIAL,22,Beaver,2025,Hunter's Choice
1409,Mountain Goat,GO6800,Beaver,Y,Y,Y,628,22,Active,OIAL,Any Legal Weapon,Early Any Legal Weapon,Sept 06 2025 - Sept 28 2025,SRO,0,TRUE,,,Board Approved,,FALSE,,OIAL,22,Beaver,2025,Hunter's Choice
1410,Mountain Goat,GO6818,"Wasatch Mtns, Box Elder Peak",Y,Y,Y,225,17BE,Active,OIAL,Any Legal Weapon,,Sept 06 2025 - Nov 26 2025,NRO,0,FALSE,,,Board Approved,,FALSE,,OIAL,17,Wasatch Mtns,2025,Hunter's Choice
1411,Mountain Goat,GO6819,"Wasatch Mtns, Lone Peak",Y,Y,Y,231,17LONE,Active,OIAL,Any Legal Weapon,,Sept 06 2025 - Nov 26 2025,CRO,0,FALSE,,,Board Approved,,FALSE,,OIAL,17,Wasatch Mtns,2025,Hunter's Choice
1412,Mountain Goat,GO6806,High Uintas East,Y,Y,Y,146,8_9EAST,Active,OIAL,Any Legal Weapon,,Sept 06 2025 - Oct 31 2025,NRO,0.105,FALSE,,The Division may be conducting aerial surveys or big game captures during the season dates of this hunt.,Board Approved,,FALSE,,OIAL,8_9,High Uintas,2025,Hunter's Choice
1413,Mountain Goat,GO6814,Mt Dutton,Y,Y,Y,630,24,Active,OIAL,Any Legal Weapon,,Sept 06 2025 - Nov 26 2025,SRO,0,FALSE,,,Board Approved,,FALSE,,OIAL,24,Mt Dutton,2025,Hunter's Choice
1414,Mountain Goat,GO6820,"Wasatch Mtns, Timpanogos",Y,Y,Y,200,17TIMP,Active,OIAL,Any Legal Weapon,,Sept 06 2025 - Nov 26 2025,CRO,0,TRUE,,,Board Approved,,FALSE,,OIAL,17,Wasatch Mtns,2025,Hunter's Choice
1415,Mountain Goat,GO6813,"Wasatch Mtns, Provo Peak",Y,Y,Y,233,17PROVO,Active,OIAL,Any Legal Weapon,,Sept 06 2025 - Nov 26 2025,CRO,0,FALSE,,,Board Approved,,FALSE,,OIAL,17,Wasatch Mtns,2025,Hunter's Choice
1416,Mountain Goat,GO6817,"La Sal, La Sal Mtns",Y,Y,Y,617,13,Active,OIAL,Any Legal Weapon,,Sept 06 2025 - Nov 26 2025,SERO,0,TRUE,,,Board Approved,,FALSE,,OIAL,13A,"La Sal, La Sal Mtns",2025,Hunter's Choice
1417,Mountain Goat,GO6803,Nebo,Y,Y,Y,616,16,Active,OIAL,Any Legal Weapon,,Sept 27 2025 - Nov 26 2025,CRO,0,TRUE,,,Board Approved,,FALSE,,OIAL,16A,Nebo,2025,Hunter's Choice
1418,Mountain Goat,GO6810,"Ogden, Willard Peak",Y,Y,Y,157,3,Active,OIAL,Any Legal Weapon,,Sept 06 2025 - Nov 26 2025,NRO,0,FALSE,,,Board Approved,,FALSE,,OIAL,3,"Ogden, Willard Peak",2025,Hunter's Choice
1419,Mountain Goat,GO6808,High Uintas West,Y,Y,Y,148,8_9WEST,Active,OIAL,Any Legal Weapon,,Sept 06 2025 - Oct 31 2025,NRO,0.145,TRUE,,The Division may be conducting aerial surveys or big game captures during the season dates of this hunt.,Board Approved,,FALSE,,OIAL,8_9,High Uintas,2025,Hunter's Choice
1420,Mountain Goat,GO6821,Nebo,Y,Y,Y,616,16,Active,OIAL,Archery,,Sept 17 2025 - Sept 26 2025,CRO,0,FALSE,,,Board Approved,,FALSE,,OIAL,16A,Nebo,2025,Hunter's Choice
1421,Mountain Goat,GO6805,High Uintas Central,Y,Y,Y,145,8_9CENTRAL,Active,OIAL,Any Legal Weapon,,Sept 06 2025 - Oct 31 2025,NRO,0.1675,FALSE,,The Division may be conducting aerial surveys or big game captures during the season dates of this hunt.,Board Approved,,FALSE,,OIAL,8_9,High Uintas,2025,Hunter's Choice
1422,Mountain Goat,GO6807,High Uintas Leidy Peak,Y,Y,Y,147,8_9LEIDY,Active,OIAL,Any Legal Weapon,,Sept 06 2025 - Oct 31 2025,NRO,0.0275,FALSE,,The Division may be conducting aerial surveys or big game captures during the season dates of this hunt.,Board Approved,,FALSE,,OIAL,8_9,High Uintas,2025,Hunter's Choice
1423,Mountain Goat,GO6804,High Uintas Kamas,Y,Y,Y,102,6_7,Active,OIAL,Any Legal Weapon,,Sept 06 2025 - Oct 31 2025,NRO,0,FALSE,,,Board Approved,,FALSE,,OIAL,6_7,High Uintas,2025,Hunter's Choice
1424,Pronghorn,PB5002,"Book Cliffs, South",Y,Y,Y,15,10B,Active,Limited Entry,Archery,,Aug 16 2025 - Sept 12 2025,NERO,0,TRUE,,,Board Approved,,FALSE,,LE,10B,"Book Cliffs, South",2025,Male Only
1425,Pronghorn,PB5031,"Box Elder, West",Y,Y,Y,755,1WEST,Active,Limited Entry,Any Legal Weapon,,Sept 13 2025 - Sept 21 2025,NRO,0,TRUE,,,Board Approved,,FALSE,,LE,1WEST,"Box Elder, West",2025,Male Only
1426,Pronghorn,PB5059,"Nine Mile, Anthro-Myton Bench",Y,Y,Y,129,11A,Active,Limited Entry,Muzzleloader,,Sept 24 2025 - Oct 02 2025,SERO,0.1825,TRUE,,,Board Approved,,FALSE,,LE,11A,"Nine Mile, Anthro-Myton Bench",2025,Male Only
1427,Pronghorn,PB5016,Diamond Mtn/Bonanza,Y,Y,Y,461,9CD,Active,Limited Entry,Archery,,Aug 16 2025 - Sept 12 2025,NERO,0.1168,TRUE,,,Board Approved,,FALSE,,LE,9CD,Diamond Mtn/Bonanza,2025,Male Only
1428,Pronghorn,PB5000,Beaver,Y,Y,Y,628,22,Active,Limited Entry,Archery,,Aug 16 2025 - Sept 12 2025,SRO,0,TRUE,,,Board Approved,,FALSE,,LE,22,Beaver,2025,Male Only
1429,Pronghorn,PB5060,Diamond Mtn/Bonanza,Y,Y,Y,461,9CD,Active,Limited Entry,Muzzleloader,,Sept 24 2025 - Oct 02 2025,NERO,0.1168,TRUE,,,Board Approved,,FALSE,,LE,9CD,Diamond Mtn/Bonanza,2025,Male Only
1430,Pronghorn,PB5047,Diamond Mtn/Bonanza,Y,Y,Y,461,9CD,Active,Limited Entry,Any Legal Weapon,,Sept 13 2025 - Sept 21 2025,NERO,0.1168,TRUE,,,Board Approved,,FALSE,,LE,9CD,Diamond Mtn/Bonanza,2025,Male Only
1431,Pronghorn,PB5061,"Panguitch Lake/Zion, North",Y,Y,Y,718,28_29,Active,Limited Entry,Muzzleloader,,Sept 24 2025 - Oct 02 2025,SRO,0,TRUE,,,Board Approved,,FALSE,,LE,28_29,"Panguitch Lake/Zion, North",2025,Male Only
1432,Pronghorn,PB5024,Southwest Desert,Y,Y,Y,625,20,Active,Limited Entry,Muzzleloader,,Sept 24 2025 - Oct 02 2025,CRO,0,TRUE,,,Board Approved,,FALSE,,LE,20,Southwest Desert,2025,Male Only
1433,Pronghorn,PB5074,"Cache, Rich",Y,Y,Y,38,2_3_4,Active,Limited Entry,Archery,,Aug 16 2025 - Sept 12 2025,,,FALSE,,,Board Approved,Hunt Boundary ID 38,FALSE,,LE,2,"Cache, Rich",2025,Male Only
1434,Pronghorn,PB5045,"San Rafael, Desert",Y,Y,Y,443,12B,Active,Limited Entry,Any Legal Weapon,,Sept 13 2025 - Sept 21 2025,SERO,0,TRUE,,,Board Approved,,FALSE,,LE,12B,"San Rafael, Desert",2025,Male Only
1435,Pronghorn,PB5056,"San Rafael, North",Y,Y,Y,202,12A,Active,Limited Entry,Muzzleloader,,Sept 24 2025 - Oct 02 2025,SERO,0,TRUE,,,Board Approved,,FALSE,,LE,12A,"San Rafael, North",2025,Male Only
1436,Pronghorn,PB5039,"North Slope, Summit",Y,Y,Y,138,8A,Active,Limited Entry,Any Legal Weapon,,Sept 13 2025 - Sept 21 2025,NRO,0,TRUE,,,Board Approved,,FALSE,,LE,8A,"North Slope, Summit",2025,Male Only
1437,Pronghorn,PB5331,Mt Dutton/Paunsaugunt,Y,Y,Y,453,24_27,Active,Limited Entry,Any Legal Weapon,,Sept 13 2025 - Sept 21 2025,SRO,0,TRUE,,,Board Approved,,FALSE,,LE,24_27,Mt Dutton/Paunsaugunt,2025,Male Only
1438,Pronghorn,PB5072,Vernal,Y,Y,Y,208,9B,Active,Limited Entry,Muzzleloader,,Sept 24 2025 - Oct 02 2025,,,TRUE,,,Board Approved,,FALSE,,LE,9B,Vernal,2025,Male Only
1439,Pronghorn,PB5055,"San Rafael, Desert",Y,Y,Y,443,12B,Active,Limited Entry,Archery,,Aug 16 2025 - Sept 12 2025,SERO,0,FALSE,,,Board Approved,,FALSE,,LE,12B,"San Rafael, Desert",2025,Male Only
1440,Pronghorn,PB5048,Vernal,Y,Y,Y,208,9B,Active,Limited Entry,Any Legal Weapon,,Sept 13 2025 - Sept 21 2025,NERO,0.0425,TRUE,,,Board Approved,,FALSE,,LE,9B,Vernal,2025,Male Only
1441,Pronghorn,PB5332,Mt Dutton/Paunsaugunt,Y,Y,Y,453,24_27,Active,Limited Entry,Archery,,Aug 16 2025 - Sept 12 2025,SRO,0,TRUE,,,Board Approved,,FALSE,,LE,24_27,Mt Dutton/Paunsaugunt,2025,Male Only
1442,Pronghorn,PB5046,"San Rafael, North",Y,Y,Y,202,12A,Active,Limited Entry,Any Legal Weapon,,Sept 13 2025 - Sept 21 2025,SERO,0,TRUE,,,Board Approved,,FALSE,,LE,12A,"San Rafael, North",2025,Male Only
1443,Pronghorn,PB5029,"Box Elder, Puddle Valley",Y,Y,Y,25,1PUDDLE,Active,Limited Entry,Any Legal Weapon,,Sept 13 2025 - Sept 21 2025,NRO,0,TRUE,,,Board Approved,,FALSE,,LE,1PUDDLE,"Box Elder, Puddle Valley",2025,Male Only
1444,Pronghorn,PB5034,Kaiparowits,Y,Y,Y,97,26,Active,Limited Entry,Any Legal Weapon,,Sept 13 2025 - Sept 21 2025,,0,FALSE,Only two permits given,,Board Approved,,FALSE,,LE,26,Kaiparowits,2025,Male Only
1445,Pronghorn,PB5017,Vernal,Y,Y,Y,208,9B,Active,Limited Entry,Archery,,Aug 16 2025 - Sept 12 2025,NERO,0.0425,TRUE,,,Board Approved,,FALSE,,LE,9B,Vernal,2025,Male Only
1446,Pronghorn,PB5044,"San Juan, Hatch Point",Y,Y,Y,186,14,Active,Limited Entry,Any Legal Weapon,,Sept 13 2025 - Sept 21 2025,SERO,0,FALSE,,,Board Approved,,FALSE,,LE,14,"San Juan, Hatch Point",2025,Male Only
1447,Pronghorn,PB5005,"Box Elder, Snowville",Y,Y,Y,27,1SNOW,Active,Limited Entry,Archery,,Aug 16 2025 - Sept 12 2025,NRO,0,TRUE,,,Board Approved,,FALSE,,LE,1SNOW,"Box Elder, Snowville",2025,Male Only
1448,Pronghorn,PB5030,"Box Elder, Snowville",Y,Y,Y,27,1SNOW,Active,Limited Entry,Any Legal Weapon,,Sept 13 2025 - Sept 21 2025,NRO,0,TRUE,,,Board Approved,,FALSE,,LE,1SNOW,"Box Elder, Snowville",2025,Male Only
1449,Pronghorn,PB5013,Pine Valley,Y,Y,Y,636,30,Active,Limited Entry,Archery,,Aug 16 2025 - Sept 12 2025,SRO,0,TRUE,,,Board Approved,,FALSE,,LE,30,Pine Valley,2025,Male Only
1450,Pronghorn,PB5042,Pine Valley,Y,Y,Y,636,30,Active,Limited Entry,Any Legal Weapon,,Sept 13 2025 - Sept 21 2025,SRO,0,TRUE,,,Board Approved,,FALSE,,LE,30,Pine Valley,2025,Male Only
1451,Pronghorn,PB5028,"Box Elder, Promontory",Y,Y,Y,24,1PROM,Active,Limited Entry,Any Legal Weapon,,Sept 13 2025 - Sept 21 2025,NRO,0,TRUE,,This unit is comprised of 100% private land.,Board Approved,,FALSE,,LE,1PROM,"Box Elder, Promontory",2025,Male Only
1452,Pronghorn,PB5033,"Fillmore, Oak Creek South",Y,Y,Y,81,21A,Active,Limited Entry,Any Legal Weapon,,Sept 13 2025 - Sept 21 2025,SRO,0,TRUE,,,Board Approved,,FALSE,,LE,21A,"Fillmore, Oak Creek South",2025,Male Only
1453,Pronghorn,PB5015,"San Rafael, North",Y,Y,Y,202,12A,Active,Limited Entry,Archery,,Aug 16 2025 - Sept 12 2025,SERO,0,TRUE,,,Board Approved,,FALSE,,LE,12A,"San Rafael, North",2025,Male Only
1454,Pronghorn,PB5041,"Panguitch Lake/Zion, North",Y,Y,Y,718,28_29,Active,Limited Entry,Any Legal Weapon,,Sept 13 2025 - Sept 21 2025,SRO,0,TRUE,,,Board Approved,,FALSE,,LE,28_29,"Panguitch Lake/Zion, North",2025,Male Only
1455,Pronghorn,PB5038,"Nine Mile, Range Creek",Y,Y,Y,277,11B,Active,Limited Entry,Any Legal Weapon,,Sept 13 2025 - Sept 21 2025,SERO,0,TRUE,,,Board Approved,,FALSE,,LE,11B,"Nine Mile, Range Creek",2025,Male Only
1456,Pronghorn,PB5019,"West Desert, Riverbed",Y,Y,Y,244,19RIVER,Active,Limited Entry,Archery,,Aug 16 2025 - Sept 12 2025,CRO,0,TRUE,,,Board Approved,,FALSE,,LE,19RIVER,"West Desert, Riverbed",2025,Male Only
1457,Pronghorn,PB5050,"West Desert, Riverbed",Y,Y,Y,244,19RIVER,Active,Limited Entry,Any Legal Weapon,,Sept 13 2025 - Sept 21 2025,CRO,0,TRUE,,,Board Approved,,FALSE,,LE,19RIVER,"West Desert, Riverbed",2025,Male Only
1458,Pronghorn,PB5051,"West Desert, Rush Valley",Y,Y,Y,245,19RUSH,Active,Limited Entry,Any Legal Weapon,,Sept 13 2025 - Sept 21 2025,CRO,0,TRUE,,,Board Approved,,FALSE,,LE,19RUSH,"West Desert, Rush Valley",2025,Male Only
1459,Pronghorn,PB5052,"West Desert, Snake Valley",Y,Y,Y,246,19SNAKE,Active,Limited Entry,Any Legal Weapon,,Sept 13 2025 - Sept 21 2025,CRO,0,TRUE,,,Board Approved,,FALSE,,LE,19SNAKE,"West Desert, Snake Valley",2025,Male Only
1460,Pronghorn,PB5053,"Nine Mile, Range Creek",Y,Y,Y,277,11B,Active,Limited Entry,Archery,,Aug 16 2025 - Sept 12 2025,SERO,0,FALSE,,,Board Approved,,FALSE,,LE,11B,"Nine Mile, Range Creek",2025,Male Only
1461,Pronghorn,PB5075,"Cache, Rich",Y,Y,Y,38,2_3_4,Active,Limited Entry,Muzzleloader,,Sept 24 2025 - Oct 02 2025,,,FALSE,,,Board Approved,Hunt Boundary ID 38,FALSE,,LE,2,"Cache, Rich",2025,Male Only
1462,Pronghorn,PB5004,"Box Elder, Puddle Valley",Y,Y,Y,25,1PUDDLE,Active,Limited Entry,Archery,,Aug 16 2025 - Sept 12 2025,NRO,0,TRUE,,,Board Approved,,FALSE,,LE,1PUDDLE,"Box Elder, Puddle Valley",2025,Male Only
1463,Pronghorn,PB5073,"Cache, Rich",Y,Y,Y,38,2_3_4,Active,Limited Entry,Any Legal Weapon,,Sept 13 2025 - Sept 21 2025,,,FALSE,,,Board Approved,Boundary ID 38,FALSE,,LE,2,"Cache, Rich",2025,Male Only
1464,Pronghorn,PB5026,"Book Cliffs, Bitter Creek",Y,Y,Y,667,10A,Active,Limited Entry,Any Legal Weapon,,Sept 13 2025 - Sept 21 2025,NERO,0.235,TRUE,,,Board Approved,,FALSE,,LE,10A,"Book Cliffs, Bitter Creek",2025,Male Only
1465,Pronghorn,PB5018,Southwest Desert,Y,Y,Y,625,20,Active,Limited Entry,Archery,,Aug 16 2025 - Sept 12 2025,CRO,0,TRUE,,,Board Approved,,FALSE,,LE,20,Southwest Desert,2025,Male Only
1466,Pronghorn,PB5077,Parker Mtn,Y,Y,Y,171,25C,Active,Limited Entry,Archery,,Aug 16 2025 - Sept 12 2025,,,TRUE,,,Board Approved,,FALSE,,LE,25C,Parker Mtn,2025,Male Only
1467,Pronghorn,PB5054,"Panguitch Lake/Zion, North",Y,Y,Y,718,28_29,Active,Limited Entry,Archery,,Aug 16 2025 - Sept 12 2025,SRO,0,TRUE,,,Board Approved,,FALSE,,LE,28_29,"Panguitch Lake/Zion, North",2025,Male Only
1468,Pronghorn,PB5037,"Nine Mile, Anthro-Myton Bench",Y,Y,Y,129,11A,Active,Limited Entry,Any Legal Weapon,,Sept 13 2025 - Sept 21 2025,SERO,0.1825,TRUE,,,Board Approved,,FALSE,,LE,11A,"Nine Mile, Anthro-Myton Bench",2025,Male Only
1469,Pronghorn,PB5021,"West Desert, Snake Valley",Y,Y,Y,246,19SNAKE,Active,Limited Entry,Archery,,Aug 16 2025 - Sept 12 2025,CRO,0,TRUE,,,Board Approved,,FALSE,,LE,19SNAKE,"West Desert, Snake Valley",2025,Male Only
1470,Pronghorn,PB5001,"Book Cliffs, Bitter Creek",Y,Y,Y,667,10A,Active,Limited Entry,Archery,,Aug 16 2025 - Sept 12 2025,NERO,0.235,TRUE,,,Board Approved,,FALSE,,LE,10A,"Book Cliffs, Bitter Creek",2025,Male Only
1471,Pronghorn,PB5065,"Fillmore, Oak Creek South",Y,Y,Y,81,21A,Active,Limited Entry,Muzzleloader,,Sept 24 2025 - Oct 02 2025,SRO,0,TRUE,,,Board Approved,,FALSE,,LE,21A,"Fillmore, Oak Creek South",2025,Male Only
1472,Pronghorn,PB5035,"La Sal, Potash/South Cisco",Y,Y,Y,688,13,Active,Limited Entry,Any Legal Weapon,,Sept 13 2025 - Sept 21 2025,SERO,0,TRUE,,,Board Approved,,FALSE,,LE,13,"La Sal, Potash/South Cisco",2025,Male Only
1473,Pronghorn,PB5009,"La Sal, Potash/South Cisco",Y,Y,Y,688,13,Active,Limited Entry,Archery,,Aug 16 2025 - Sept 12 2025,SERO,0,FALSE,,,Board Approved,,FALSE,,LE,13,"La Sal, Potash/South Cisco",2025,Male Only
1474,Pronghorn,PB5040,"North Slope, Three Corners/West Daggett",Y,Y,Y,289,8BC,Active,Limited Entry,Any Legal Weapon,,Sept 13 2025 - Sept 21 2025,NERO,0,TRUE,,,Board Approved,,FALSE,,LE,8BC,"North Slope, Three Corners/West Daggett",2025,Male Only
1475,Pronghorn,PB5012,"North Slope, Three Corners/West Daggett",Y,Y,Y,289,8BC,Active,Limited Entry,Archery,,Aug 16 2025 - Sept 12 2025,NERO,0,TRUE,,,Board Approved,,FALSE,,LE,8BC,"North Slope, Three Corners/West Daggett",2025,Male Only
1476,Pronghorn,PB5066,"North Slope, Three Corners/West Daggett",Y,Y,Y,289,8BC,Active,Limited Entry,Muzzleloader,,Sept 24 2025 - Oct 02 2025,NERO,0,TRUE,,,Board Approved,,FALSE,,LE,8BC,"North Slope, Three Corners/West Daggett",2025,Male Only
1477,Pronghorn,PB5062,Pine Valley,Y,Y,Y,636,30,Active,Limited Entry,Muzzleloader,,Sept 24 2025 - Oct 02 2025,SRO,0,TRUE,,,Board Approved,,FALSE,,LE,30,Pine Valley,2025,Male Only
1478,Pronghorn,PB5076,Parker Mtn,Y,Y,Y,171,25C,Active,Limited Entry,Any Legal Weapon,,Sept 13 2025 - Sept 21 2025,,,TRUE,,,Board Approved,,FALSE,,LE,25C,Parker Mtn,2025,Male Only
1479,Pronghorn,PB5049,Southwest Desert,Y,Y,Y,625,20,Active,Limited Entry,Any Legal Weapon,,Sept 13 2025 - Sept 21 2025,CRO,0,TRUE,,,Board Approved,,FALSE,,LE,20,Southwest Desert,2025,Male Only
1480,Pronghorn,PB5078,Parker Mtn,Y,Y,Y,171,25C,Active,Limited Entry,Muzzleloader,,Sept 24 2025 - Oct 02 2025,,,TRUE,,,Board Approved,,FALSE,,LE,25C,Parker Mtn,2025,Male Only
1481,Pronghorn,PB5027,"Book Cliffs, South",Y,Y,Y,15,10B,Active,Limited Entry,Any Legal Weapon,,Sept 13 2025 - Sept 21 2025,NERO,0,TRUE,,,Board Approved,,FALSE,,LE,10B,"Book Cliffs, South",2025,Male Only
1482,Pronghorn,PB5008,"Fillmore, Oak Creek South",Y,Y,Y,81,21A,Active,Limited Entry,Archery,,Aug 16 2025 - Sept 12 2025,SRO,0,TRUE,,,Board Approved,,FALSE,,LE,21A,"Fillmore, Oak Creek South",2025,Male Only
1483,Pronghorn,PB5079,"Box Elder, West",Y,Y,Y,755,1WEST,Active,Limited Entry,Muzzleloader,,Sept 24 2025 - Oct 02 2025,,,TRUE,New hunt to reduce hunter over crowding.,,Board Approved,,TRUE,,LE,1WEST,"Box Elder, West",2025,Male Only
1484,Pronghorn,PB5080,"Box Elder, Snowville",Y,Y,Y,27,1SNOW,Active,Limited Entry,Muzzleloader,,Sept 24 2025 - Oct 02 2025,,,TRUE,New hunt to reduce hunter over crowding.,,Board Approved,,TRUE,,LE,1SNOW,"Box Elder, Snowville",2025,Male Only
1485,Pronghorn,PB5020,"West Desert, Rush Valley",Y,Y,Y,245,19RUSH,Active,Limited Entry,Archery,,Aug 16 2025 - Sept 12 2025,CRO,0,TRUE,,,Board Approved,,FALSE,,LE,19RUSH,"West Desert, Rush Valley",2025,Male Only
1486,Pronghorn,PB5003,"Box Elder, Promontory",Y,Y,Y,24,1PROM,Active,Limited Entry,Archery,,Aug 16 2025 - Sept 12 2025,NRO,0,FALSE,,This unit is comprised of 100% private land.,Board Approved,,FALSE,,LE,1PROM,"Box Elder, Promontory",2025,Male Only
1487,Pronghorn,PB5025,Beaver,Y,Y,Y,628,22,Active,Limited Entry,Any Legal Weapon,,Sept 13 2025 - Sept 21 2025,SRO,0,TRUE,,,Board Approved,,FALSE,,LE,22,Beaver,2025,Male Only
1488,Pronghorn,PB5006,"Box Elder, West",Y,Y,Y,755,1WEST,Active,Limited Entry,Archery,,Aug 16 2025 - Sept 12 2025,NRO,0,TRUE,,,Board Approved,,FALSE,,LE,1WEST,"Box Elder, West",2025,Male Only
1489,Pronghorn,PB5011,"Nine Mile, Anthro-Myton Bench",Y,Y,Y,129,11A,Active,Limited Entry,Archery,,Aug 16 2025 - Sept 12 2025,SERO,0.1825,TRUE,,,Board Approved,,FALSE,,LE,11A,"Nine Mile, Anthro-Myton Bench",2025,Male Only
1490,Rocky Mountain Bighorn Sheep,RS6725,Nebo,Y,Y,Y,616,16,Active,OIAL,Any Legal Weapon,,Nov 01 2025 - Nov 30 2025,CRO,0,FALSE,,,Board Approved,,FALSE,,OIAL,16A,Nebo,2025,Male Only
1491,Rocky Mountain Bighorn Sheep,RS6721,"Oquirrh-Stansbury, West",Y,Y,Y,75,18A,Active,OIAL,Any Legal Weapon,,Nov 01 2025 - Nov 30 2025,CRO,0,FALSE,,,Board Approved,,FALSE,,OIAL,18A,"Oquirrh-Stansbury, West",2025,Male Only
1492,Rocky Mountain Bighorn Sheep,RS6726,"Fillmore, Oak Creek",Y,Y,Y,668,21,Active,OIAL,Any Legal Weapon,Late Any Legal Weapon,Oct 25 2025 - Nov 14 2025,SRO,0,TRUE,,,Board Approved,,FALSE,,OIAL,21A,"Fillmore, Oak Creek",2025,Male Only
1493,Rocky Mountain Bighorn Sheep,RS6720,"Fillmore, Oak Creek",Y,Y,Y,668,21,Active,OIAL,Any Legal Weapon,Early Any Legal Weapon,Oct 04 2025 - Oct 24 2025,SRO,0,FALSE,,,Board Approved,,FALSE,,OIAL,21A,"Fillmore, Oak Creek",2025,Male Only
1494,Rocky Mountain Bighorn Sheep,RS6703,"Box Elder, Newfoundland Mtn",Y,Y,Y,20,1,Active,OIAL,Any Legal Weapon,Early Any Legal Weapon,Oct 04 2025 - Oct 24 2025,NRO,0,FALSE,,,Board Approved,,FALSE,,OIAL,1NEWF,"Box Elder, Newfoundland Mtn",2025,Male Only
1495,Rocky Mountain Bighorn Sheep,RS6704,"Box Elder, Newfoundland Mtn",Y,Y,Y,20,1,Active,OIAL,Any Legal Weapon,Late Any Legal Weapon,Oct 25 2025 - Nov 14 2025,NRO,0,TRUE,,,Board Approved,,FALSE,,OIAL,1NEWF,"Box Elder, Newfoundland Mtn",2025,Male Only
1496,Rocky Mountain Bighorn Sheep,RS6722,"Box Elder, Newfoundland Mtn",Y,Y,Y,20,1,Active,OIAL,Archery,,Nov 15 2025 - Dec 07 2025,NRO,0,FALSE,,,Board Approved,,FALSE,,OIAL,1NEWF,"Box Elder, Newfoundland Mtn",2025,Male Only
1497,Rocky Mountain Bighorn Sheep,RS6713,"Nine Mile, Jack Creek",Y,Y,Y,820,11B,Active,OIAL,Any Legal Weapon,,Nov 01 2025 - Nov 30 2025,SERO,0,FALSE,,,Board Approved,,FALSE,,OIAL,11JACK,Nine Mile,2025,Male Only
1498,Rocky Mountain Bighorn Sheep,RS6724,"Wasatch Mtns, West",Y,Y,Y,620,17,Active,OIAL,Any Legal Weapon,,Nov 01 2025 - Nov 30 2025,CRO,0,FALSE,,,Board Approved,,FALSE,,OIAL,17A,"Wasatch Mtns, West",2025,Male Only
1499,Rocky Mountain Bighorn Sheep,RS6709,"North Slope, Summit/West Daggett",Y,Y,Y,143,8,Active,OIAL,Any Legal Weapon,,Sept 15 2025 - Nov 30 2025,,0,FALSE,,,Board Approved,,FALSE,,OIAL,8AB,"North Slope, Summit/West Daggett",2025,Male Only
1500,Rocky Mountain Bighorn Sheep,RS6701,"Book Cliffs, South",Y,Y,Y,15,10,Active,OIAL,Any Legal Weapon,,Nov 01 2025 - Nov 30 2025,NERO,0,TRUE,,The Division may be conducting aerial surveys or big game captures during the season dates of this hunt.,Board Approved,,FALSE,,OIAL,10B,"Book Cliffs, South",2025,Male Only
1501,Rocky Mountain Bighorn Sheep,RS6727,"Fillmore, Oak Creek",Y,Y,Y,668,21,Active,OIAL,Archery,,Nov 15 2025 - Dec 07 2025,SRO,0,FALSE,,,Board Approved,,FALSE,,OIAL,21A,"Fillmore, Oak Creek",2025,Male Only
1502,Rocky Mountain Bighorn Sheep,RS6708,"North Slope, Three Corners",Y,Y,Y,140,8,Active,OIAL,Any Legal Weapon,,Sept 15 2025 - Nov 30 2025,NERO,0,FALSE,,,Board Approved,,FALSE,,OIAL,8C,"North Slope, Three Corners",2025,Male Only
