hunt_code,species,sex_type,hunt_type,weapon,hunt_class,hunt_name,season,access_type,eligibility_class,draw_family,youth_flag,permits_2025_res,permits_2025_nr,permits_2025_total,permits_2026_res,permits_2026_nr,permits_2026_total,permit_status,has_harvest,hunters_2025,harvest_2025,success_percent_2025,avg_days_2025,satisfaction_2025,has_bonus_draw,has_antlerless_draw,source_file,permit_overlay_source,source_authority,data_status
EB3614,Elk,Bull,CWMU,Any Legal Weapon,CWMU,Tunnel Hollow CWMU,Contact operator for 2026 season dates,CWMU,STANDARD,NONE,False,,,,0.0,0.0,0.0,FULL_SPLIT,True,8.0,6.0,75.0,4.3,3.8,False,False,BULL ELK DATABASE.csv,,official_uploaded_source,COMPLETE
EB3619,Elk,Bull,CWMU,Any Legal Weapon,CWMU,Weber Florence Creek/Stillman Creek CWMU,Contact operator for 2026 season dates,CWMU,STANDARD,NONE,False,,,,0.0,0.0,0.0,FULL_SPLIT,True,99.0,87.0,87.9,3.4,4.8,False,False,BULL ELK DATABASE.csv,,official_uploaded_source,COMPLETE
EB3620,Elk,Bull,CWMU,Any Legal Weapon,CWMU,The Dirty Dozen,Contact operator for 2026 season dates,CWMU,STANDARD,NONE,False,,,,0.0,0.0,0.0,FULL_SPLIT,,,,,,,,,BULL ELK DATABASE.csv,,official_uploaded_source,COMPLETE
EA1180,Elk,Antlerless,Conservation,Any Legal Weapon,Conservation,La Sal (Conservation),"Oct 4 - Oct 16, 2025 & Nov 17 - Dec 31, 2025",Public,STANDARD,ANTLERLESS,False,,,,1.0,0.0,1.0,FULL_SPLIT,True,2.0,2.0,100.0,1.0,3.0,False,False,antlerless elk.csv,,official_uploaded_source,COMPLETE
EA1270,Elk,Antlerless,Conservation,Any Legal Weapon,Conservation,Fishlake (Conservation),"Oct 4 - Oct 16, 2025 & Nov 22 - Dec 31, 2025",Public,STANDARD,ANTLERLESS,False,,,,,,,MISSING,True,4.0,3.0,75.0,1.8,4.0,False,False,antlerless elk.csv,,official_uploaded_source,MISSING_CONSERVATION_SOURCE
EA1271,Elk,Antlerless,Conservation,Any Legal Weapon,Conservation,Manti (Conservation),"Oct 4 - Oct 16, 2025 & Nov 19, 2025 - Jan 31, 2026",Public,STANDARD,ANTLERLESS,False,,,,,,,MISSING,True,3.0,3.0,100.0,2.3,4.0,False,False,antlerless elk.csv,,official_uploaded_source,MISSING_CONSERVATION_SOURCE
EA2041,Elk,Antlerless,Conservation,Any Legal Weapon,Conservation,Cache (Conservation),"Oct 4 - Oct 26, 2025",Public,STANDARD,ANTLERLESS,False,,,,,,,MISSING,True,0.0,,,,,False,False,antlerless elk.csv,,official_uploaded_source,MISSING_CONSERVATION_SOURCE
EA2045,Elk,Antlerless,Conservation,Any Legal Weapon,Conservation,Wasatch Mtns (Conservation),"Oct 4 - Oct 16, 2025 & Nov 15, 2025 - Jan 31, 2026",Public,STANDARD,ANTLERLESS,False,,,,,,,MISSING,True,4.0,3.0,75.0,2.5,4.0,False,False,antlerless elk.csv,,official_uploaded_source,MISSING_CONSERVATION_SOURCE
EB3128,Elk,Bull,Conservation,Multiseason,Conservation,"Box Elder, Grouse Creek","Any Legal Weapon: Sept 16-20, 2026 & Oct 3 - 15, 2026 | Muzz: Sept 21-Oct 2, 2026",Public,STANDARD,NONE,False,,,,,,,MISSING,True,1.0,1.0,100.0,10.0,1.0,False,False,BULL ELK DATABASE.csv,,official_uploaded_source,MISSING_CONSERVATION_SOURCE
EB3209,Elk,Bull,Conservation,Multiseason,Conservation,"Box Elder, Pilot Mtn","Archery: Aug 15-Sept 6, 2026 | Any Legal Weapon: Sept 12-Oct 2, 2026",Public,STANDARD,NONE,False,,,,,,,MISSING,True,1.0,1.0,100.0,13.0,2.0,False,False,BULL ELK DATABASE.csv,,official_uploaded_source,MISSING_CONSERVATION_SOURCE
EX1000,Elk,Hunter's Choice,Extended Archery,Archery,Extended Archery,Elk Extended Archery,"Aug 16 - Dec 15, 2025",Public,STANDARD,NONE,False,,,,,,,MISSING,,,,,,,,,bull elk hunter's choice.csv,,official_uploaded_source,MISSING_SOURCE
EA1010,Elk,Antlerless,General Season,Any Legal Weapon,Antlerless,"Cache, Rich",Oct 04 2025 - Oct 26 2025,Public,STANDARD,ANTLERLESS,False,18.0,2.0,20.0,31.0,4.0,35.0,FULL_SPLIT,True,15.0,2.0,13.3,3.4,2.7,False,True,antlerless elk.xlsx,hunt_join_2025.1.csv,official_uploaded_source,COMPLETE
EA1011,Elk,Antlerless,General Season,Any Legal Weapon,Antlerless,"Cache, Richards Hollow",Nov 15 2025 - Dec 31 2025,Public,STANDARD,ANTLERLESS,False,9.0,1.0,10.0,18.0,2.0,20.0,FULL_SPLIT,True,6.0,1.0,16.7,3.8,2.7,False,True,antlerless elk.xlsx,hunt_join_2025.1.csv,official_uploaded_source,COMPLETE
EA1012,Elk,Antlerless,General Season,Any Legal Weapon,Antlerless,"Cache, Richmond Hyde Park",Aug 01 2025 - Dec 01 2025,Public,STANDARD,ANTLERLESS,False,,,,1.0,1.0,2.0,FULL_SPLIT,True,3.0,2.0,66.7,15.0,3.5,False,True,antlerless elk.xlsx,,official_uploaded_source,COMPLETE
EA1013,Elk,Antlerless,General Season,Any Legal Weapon,Antlerless,"Manti, Central",Oct 04 2025 - Oct 16 2025,Public,STANDARD,ANTLERLESS,False,63.0,7.0,70.0,63.0,7.0,70.0,FULL_SPLIT,True,65.0,32.0,49.2,4.1,3.7,False,True,antlerless elk.xlsx,hunt_join_2025.1.csv,official_uploaded_source,COMPLETE
EA1015,Elk,Antlerless,General Season,Any Legal Weapon,Antlerless,"Manti, Ferron Canyon",Oct 04 2025 - Oct 16 2025,Public,STANDARD,ANTLERLESS,False,63.0,7.0,70.0,63.0,7.0,70.0,FULL_SPLIT,True,68.0,31.0,45.6,4.7,3.7,False,True,antlerless elk.xlsx,hunt_join_2025.1.csv,official_uploaded_source,COMPLETE
EA1017,Elk,Antlerless,General Season,Any Legal Weapon,Antlerless,"Manti, Gordon Creek-Price Canyon",Nov 27 2025 - Jan 31 2026,Public,STANDARD,ANTLERLESS,False,90.0,10.0,100.0,90.0,10.0,100.0,FULL_SPLIT,True,84.0,28.0,33.3,9.5,2.9,False,True,antlerless elk.xlsx,hunt_join_2025.1.csv,official_uploaded_source,COMPLETE
EA1018,Elk,Antlerless,General Season,Any Legal Weapon,Antlerless,"Manti, Horn Mtn",Nov 19 2025 - Dec 31 2025,Public,STANDARD,ANTLERLESS,False,54.0,6.0,60.0,54.0,6.0,60.0,FULL_SPLIT,True,53.0,37.0,69.8,5.7,3.7,False,True,antlerless elk.xlsx,hunt_join_2025.1.csv,official_uploaded_source,COMPLETE
EA1020,Elk,Antlerless,General Season,Any Legal Weapon,Antlerless,"Manti, Mohrland-Stump Flat",Nov 27 2025 - Jan 31 2026,Public,STANDARD,ANTLERLESS,False,108.0,12.0,120.0,108.0,12.0,120.0,FULL_SPLIT,True,113.0,42.0,37.2,10.8,2.7,False,True,antlerless elk.xlsx,hunt_join_2025.1.csv,official_uploaded_source,COMPLETE
EA1021,Elk,Antlerless,General Season,Any Legal Weapon,Antlerless,Nebo,Oct 04 2025 - Oct 16 2025,Public,STANDARD,ANTLERLESS,False,207.0,23.0,230.0,252.0,28.0,280.0,FULL_SPLIT,True,209.0,93.0,44.5,4.3,3.4,False,True,antlerless elk.xlsx,hunt_join_2025.1.csv,official_uploaded_source,COMPLETE
EA1022,Elk,Antlerless,General Season,Any Legal Weapon,Antlerless,"Manti, North",Oct 04 2025 - Oct 16 2025,Public,STANDARD,ANTLERLESS,False,270.0,30.0,300.0,270.0,30.0,300.0,FULL_SPLIT,True,269.0,94.0,34.9,4.7,3.4,False,True,antlerless elk.xlsx,hunt_join_2025.1.csv,official_uploaded_source,COMPLETE
EA1023,Elk,Antlerless,General Season,Any Legal Weapon,Antlerless,"Manti, South",Oct 04 2025 - Oct 16 2025,Public,STANDARD,ANTLERLESS,False,90.0,10.0,100.0,90.0,10.0,100.0,FULL_SPLIT,True,93.0,33.0,35.5,4.4,3.5,False,True,antlerless elk.xlsx,hunt_join_2025.1.csv,official_uploaded_source,COMPLETE
EA1024,Elk,Antlerless,General Season,Any Legal Weapon,Antlerless,"Manti, South",Nov 19 2025 - Jan 31 2026,Public,STANDARD,ANTLERLESS,False,90.0,10.0,100.0,90.0,10.0,100.0,FULL_SPLIT,True,94.0,59.0,62.8,7.3,4.0,False,True,antlerless elk.xlsx,hunt_join_2025.1.csv,official_uploaded_source,COMPLETE
EA1025,Elk,Antlerless,General Season,Any Legal Weapon,Antlerless,"Manti, West",Nov 19 2025 - Jan 31 2026,Public,STANDARD,ANTLERLESS,False,108.0,12.0,120.0,108.0,12.0,120.0,FULL_SPLIT,True,104.0,40.0,38.5,6.5,3.2,False,True,antlerless elk.xlsx,hunt_join_2025.1.csv,official_uploaded_source,COMPLETE
EA1026,Elk,Antlerless,General Season,Any Legal Weapon,Antlerless,Chalk Creek,Nov 08 2025 - Jan 31 2026,Public,STANDARD,ANTLERLESS,False,315.0,35.0,350.0,315.0,35.0,350.0,FULL_SPLIT,True,223.0,39.0,17.5,7.7,3.0,False,True,antlerless elk.xlsx,hunt_join_2025.1.csv,official_uploaded_source,COMPLETE
EA1030,Elk,Antlerless,General Season,Any Legal Weapon,Antlerless,"Fillmore, Pahvant",Nov 15 2025 - Dec 06 2025,Public,STANDARD,ANTLERLESS,False,45.0,5.0,50.0,45.0,5.0,50.0,FULL_SPLIT,True,41.0,13.0,31.7,5.3,3.1,False,True,antlerless elk.xlsx,hunt_join_2025.1.csv,official_uploaded_source,COMPLETE
EA1031,Elk,Antlerless,General Season,Any Legal Weapon,Antlerless,"Fillmore, Pahvant",Dec 13 2025 - Jan 30 2026,Public,STANDARD,ANTLERLESS,False,45.0,5.0,50.0,45.0,5.0,50.0,FULL_SPLIT,True,45.0,22.0,48.9,5.3,3.2,False,True,antlerless elk.xlsx,hunt_join_2025.1.csv,official_uploaded_source,COMPLETE
EA1033,Elk,Antlerless,General Season,Any Legal Weapon,Antlerless,Kamas,Nov 08 2025 - Jan 18 2026,Public,STANDARD,ANTLERLESS,False,112.0,13.0,125.0,90.0,10.0,100.0,FULL_SPLIT,True,91.0,11.0,12.1,7.6,3.2,False,True,antlerless elk.xlsx,hunt_join_2025.1.csv,official_uploaded_source,COMPLETE
EA1035,Elk,Antlerless,General Season,Any Legal Weapon,Antlerless,"Kamas, Oakley",Nov 08 2025 - Dec 31 2025,Public,STANDARD,ANTLERLESS,False,112.0,13.0,125.0,90.0,10.0,100.0,FULL_SPLIT,True,100.0,7.0,7.0,6.1,2.9,False,True,antlerless elk.xlsx,hunt_join_2025.1.csv,official_uploaded_source,COMPLETE
EA1037,Elk,Antlerless,General Season,Any Legal Weapon,Antlerless,"La Sal, Dolores Triangle",Dec 12 2025 - Jan 31 2026,Public,STANDARD,ANTLERLESS,False,45.0,5.0,50.0,45.0,5.0,50.0,FULL_SPLIT,True,40.0,10.0,25.0,5.9,3.1,False,True,antlerless elk.xlsx,hunt_join_2025.1.csv,official_uploaded_source,COMPLETE
EA1038,Elk,Antlerless,General Season,Any Legal Weapon,Antlerless,"La Sal, La Sal Mtns",Oct 04 2025 - Oct 16 2025,Public,STANDARD,ANTLERLESS,False,180.0,20.0,200.0,180.0,20.0,200.0,FULL_SPLIT,True,173.0,50.0,28.9,5.4,3.3,False,True,antlerless elk.xlsx,hunt_join_2025.1.csv,official_uploaded_source,COMPLETE
EA1039,Elk,Antlerless,General Season,Any Legal Weapon,Antlerless,"La Sal, La Sal Mtns",Nov 17 2025 - Dec 31 2025,Public,STANDARD,ANTLERLESS,False,135.0,15.0,150.0,135.0,15.0,150.0,FULL_SPLIT,True,125.0,44.0,35.2,6.1,3.2,False,True,antlerless elk.xlsx,hunt_join_2025.1.csv,official_uploaded_source,COMPLETE
EA1044,Elk,Antlerless,General Season,Any Legal Weapon,Antlerless,"Morgan-South Rich, South Rich",Dec 01 2025 - Jan 31 2026,Public,STANDARD,ANTLERLESS,False,31.0,4.0,35.0,31.0,4.0,35.0,FULL_SPLIT,True,26.0,13.0,50.0,4.0,3.6,False,True,antlerless elk.xlsx,hunt_join_2025.1.csv,official_uploaded_source,COMPLETE
EA1049,Elk,Antlerless,General Season,Any Legal Weapon,Antlerless,"Mt Dutton, Deep Creek",Nov 22 2025 - Dec 07 2025,Public,STANDARD,ANTLERLESS,False,,,,8.0,8.0,16.0,FULL_SPLIT,True,63.0,24.0,38.1,3.8,3.3,False,True,antlerless elk.xlsx,,official_uploaded_source,COMPLETE
EA1054,Elk,Antlerless,General Season,Any Legal Weapon,Antlerless,"Nine Mile, West Anthro",Dec 13 2025 - Dec 30 2025,Public,STANDARD,ANTLERLESS,False,45.0,5.0,50.0,90.0,10.0,100.0,FULL_SPLIT,True,45.0,32.0,71.1,3.8,4.4,False,True,antlerless elk.xlsx,hunt_join_2025.1.csv,official_uploaded_source,COMPLETE
EA1056,Elk,Antlerless,General Season,Any Legal Weapon,Antlerless,"North Slope, Greendale",Nov 17 2025 - Nov 30 2025,Public,STANDARD,ANTLERLESS,False,4.0,1.0,5.0,4.0,1.0,5.0,FULL_SPLIT,True,4.0,2.0,50.0,3.3,3.5,False,True,antlerless elk.xlsx,hunt_join_2025.1.csv,official_uploaded_source,COMPLETE
EA1058,Elk,Antlerless,General Season,Any Legal Weapon,Antlerless,"North Slope, Henry's Fork-Burnt Fork",Nov 08 2025 - Jan 31 2026,Public,STANDARD,ANTLERLESS,False,90.0,10.0,100.0,90.0,10.0,100.0,FULL_SPLIT,True,77.0,25.0,32.5,5.4,3.0,False,True,antlerless elk.xlsx,hunt_join_2025.1.csv,official_uploaded_source,COMPLETE
EA1063,Elk,Antlerless,General Season,Any Legal Weapon,Antlerless,Ogden,Oct 04 2025 - Oct 26 2025,Public,STANDARD,ANTLERLESS,False,67.0,8.0,75.0,90.0,10.0,100.0,FULL_SPLIT,True,62.0,5.0,8.1,5.4,3.0,False,True,antlerless elk.xlsx,hunt_join_2025.1.csv,official_uploaded_source,COMPLETE
EA1064,Elk,Antlerless,General Season,Any Legal Weapon,Antlerless,Ogden,Nov 08 2025 - Nov 30 2025,Public,STANDARD,ANTLERLESS,False,67.0,8.0,75.0,67.0,8.0,75.0,FULL_SPLIT,True,56.0,2.0,3.6,5.3,2.7,False,True,antlerless elk.xlsx,hunt_join_2025.1.csv,official_uploaded_source,COMPLETE
EA1069,Elk,Antlerless,General Season,Any Legal Weapon,Antlerless,Panguitch Lake,Nov 22 2025 - Nov 30 2025,Public,STANDARD,ANTLERLESS,False,31.0,4.0,35.0,22.0,3.0,25.0,FULL_SPLIT,True,33.0,21.0,63.6,2.8,3.9,False,True,antlerless elk.xlsx,hunt_join_2025.1.csv,official_uploaded_source,COMPLETE
EA1073,Elk,Antlerless,General Season,Any Legal Weapon,Antlerless,Paunsaugunt,Nov 22 2025 - Dec 30 2025,Public,STANDARD,ANTLERLESS,False,18.0,2.0,20.0,18.0,2.0,20.0,FULL_SPLIT,True,13.0,1.0,7.7,10.4,2.4,False,True,antlerless elk.xlsx,hunt_join_2025.1.csv,official_uploaded_source,COMPLETE
EA1075,Elk,Antlerless,General Season,Any Legal Weapon,Antlerless,Boulder East,Nov 21 2025 - Dec 31 2025,Public,STANDARD,ANTLERLESS,False,45.0,5.0,50.0,45.0,5.0,50.0,FULL_SPLIT,True,39.0,20.0,51.3,5.9,3.6,False,True,antlerless elk.xlsx,hunt_join_2025.1.csv,official_uploaded_source,COMPLETE
EA1076,Elk,Antlerless,General Season,Any Legal Weapon,Antlerless,Boulder West,Nov 21 2025 - Dec 31 2025,Public,STANDARD,ANTLERLESS,False,45.0,5.0,50.0,45.0,5.0,50.0,FULL_SPLIT,True,47.0,38.0,80.9,3.3,4.2,False,True,antlerless elk.xlsx,hunt_join_2025.1.csv,official_uploaded_source,COMPLETE
EA1077,Elk,Antlerless,General Season,Any Legal Weapon,Antlerless,Boulder-Circle Cliffs,Oct 07 2025 - Jan 10 2026,Public,STANDARD,ANTLERLESS,False,27.0,3.0,30.0,27.0,3.0,30.0,FULL_SPLIT,True,22.0,14.0,63.6,5.7,3.8,False,True,antlerless elk.xlsx,hunt_join_2025.1.csv,official_uploaded_source,COMPLETE
EA1078,Elk,Antlerless,General Season,Any Legal Weapon,Antlerless,Fishlake/Thousand Lakes,Oct 04 2025 - Oct 16 2025,Public,STANDARD,ANTLERLESS,False,243.0,27.0,270.0,243.0,27.0,270.0,FULL_SPLIT,True,247.0,91.0,36.8,5.1,3.5,False,True,antlerless elk.xlsx,hunt_join_2025.1.csv,official_uploaded_source,COMPLETE
EA1079,Elk,Antlerless,General Season,Any Legal Weapon,Antlerless,Fishlake/Thousand Lakes East,Nov 22 2025 - Dec 31 2025,Public,STANDARD,ANTLERLESS,False,58.0,7.0,65.0,58.0,7.0,65.0,FULL_SPLIT,True,60.0,56.0,93.3,2.5,4.6,False,True,antlerless elk.xlsx,hunt_join_2025.1.csv,official_uploaded_source,COMPLETE
EA1080,Elk,Antlerless,General Season,Any Legal Weapon,Antlerless,Fishlake/Thousand Lakes West,Nov 22 2025 - Dec 31 2025,Public,STANDARD,ANTLERLESS,False,54.0,6.0,60.0,54.0,6.0,60.0,FULL_SPLIT,True,58.0,45.0,77.6,4.1,4.0,False,True,antlerless elk.xlsx,hunt_join_2025.1.csv,official_uploaded_source,COMPLETE
EA1081,Elk,Antlerless,General Season,Any Legal Weapon,Antlerless,San Juan,Oct 04 2025 - Oct 16 2025,Public,STANDARD,ANTLERLESS,False,112.0,13.0,125.0,112.0,13.0,125.0,FULL_SPLIT,True,115.0,45.0,39.1,5.0,3.3,False,True,antlerless elk.xlsx,hunt_join_2025.1.csv,official_uploaded_source,COMPLETE
EA1082,Elk,Antlerless,General Season,Any Legal Weapon,Antlerless,San Juan,Nov 19 2025 - Dec 31 2025,Public,STANDARD,ANTLERLESS,False,112.0,13.0,125.0,112.0,13.0,125.0,FULL_SPLIT,True,107.0,55.0,51.4,5.6,3.5,False,True,antlerless elk.xlsx,hunt_join_2025.1.csv,official_uploaded_source,COMPLETE
EA1084,Elk,Antlerless,General Season,Any Legal Weapon,Antlerless,"San Rafael, North",Nov 08 2025 - Jan 31 2026,Public,STANDARD,ANTLERLESS,False,4.0,1.0,5.0,4.0,1.0,5.0,FULL_SPLIT,True,1.0,0.0,0.0,2.0,3.0,False,True,antlerless elk.xlsx,hunt_join_2025.1.csv,official_uploaded_source,COMPLETE
EA1087,Elk,Antlerless,General Season,Any Legal Weapon,Antlerless,Bonanza/Vernal,Oct 04 2025 - Oct 17 2025,Public,STANDARD,ANTLERLESS,False,90.0,10.0,100.0,90.0,10.0,100.0,FULL_SPLIT,True,97.0,28.0,28.9,5.5,3.2,False,True,antlerless elk.xlsx,hunt_join_2025.1.csv,official_uploaded_source,COMPLETE
EA1089,Elk,Antlerless,General Season,Any Legal Weapon,Antlerless,Diamond Mtn,Nov 01 2025 - Nov 09 2025,Public,STANDARD,ANTLERLESS,False,45.0,5.0,50.0,45.0,5.0,50.0,FULL_SPLIT,True,46.0,10.0,21.7,4.2,2.6,False,True,antlerless elk.xlsx,hunt_join_2025.1.csv,official_uploaded_source,COMPLETE
EA1090,Elk,Antlerless,General Season,Any Legal Weapon,Antlerless,Diamond Mtn,Nov 15 2025 - Nov 23 2025,Public,STANDARD,ANTLERLESS,False,45.0,5.0,50.0,45.0,5.0,50.0,FULL_SPLIT,True,45.0,11.0,24.4,4.3,3.0,False,True,antlerless elk.xlsx,hunt_join_2025.1.csv,official_uploaded_source,COMPLETE
EA1094,Elk,Antlerless,General Season,Any Legal Weapon,Antlerless,"Vernal, Mosby Mtn",Nov 08 2025 - Jan 04 2026,Public,STANDARD,ANTLERLESS,False,90.0,10.0,100.0,90.0,10.0,100.0,FULL_SPLIT,True,85.0,40.0,47.1,6.4,3.2,False,True,antlerless elk.xlsx,hunt_join_2025.1.csv,official_uploaded_source,COMPLETE
EA1101,Elk,Antlerless,General Season,Any Legal Weapon,Antlerless,Southwest Desert,Nov 20 2025 - Jan 11 2026,Public,STANDARD,ANTLERLESS,False,90.0,10.0,100.0,90.0,10.0,100.0,FULL_SPLIT,True,94.0,65.0,69.1,5.0,3.8,False,True,antlerless elk.xlsx,hunt_join_2025.1.csv,official_uploaded_source,COMPLETE
EA1106,Elk,Antlerless,General Season,Any Legal Weapon,Antlerless,"Wasatch Mtns, Avintaquin",Jan 03 2026 - Jan 18 2026,Public,STANDARD,ANTLERLESS,False,180.0,20.0,200.0,180.0,20.0,200.0,FULL_SPLIT,True,159.0,35.0,22.0,4.0,3.1,False,True,antlerless elk.xlsx,hunt_join_2025.1.csv,official_uploaded_source,COMPLETE
EA1110,Elk,Antlerless,General Season,Any Legal Weapon,Antlerless,"Wasatch Mtns, Salt Lake",Nov 15 2025 - Jan 31 2026,Public,STANDARD,ANTLERLESS,False,40.0,5.0,45.0,40.0,5.0,45.0,FULL_SPLIT,True,38.0,12.0,31.6,8.5,3.2,False,True,antlerless elk.xlsx,hunt_join_2025.1.csv,official_uploaded_source,COMPLETE
EA1111,Elk,Antlerless,General Season,Any Legal Weapon,Antlerless,"Wasatch Mtns, Wallsburg",Nov 15 2025 - Dec 14 2025,Public,STANDARD,ANTLERLESS,False,31.0,4.0,35.0,31.0,4.0,35.0,FULL_SPLIT,True,32.0,2.0,6.3,5.7,2.6,False,True,antlerless elk.xlsx,hunt_join_2025.1.csv,official_uploaded_source,COMPLETE
EA1112,Elk,Antlerless,General Season,Any Legal Weapon,Antlerless,"Wasatch Mtns, Wallsburg",Dec 20 2025 - Jan 31 2026,Public,STANDARD,ANTLERLESS,False,49.0,6.0,55.0,49.0,6.0,55.0,FULL_SPLIT,True,43.0,11.0,25.6,4.5,2.8,False,True,antlerless elk.xlsx,hunt_join_2025.1.csv,official_uploaded_source,COMPLETE
EA1113,Elk,Antlerless,General Season,Any Legal Weapon,Antlerless,"Wasatch Mtns, West Heber",Nov 15 2025 - Jan 31 2026,Public,STANDARD,ANTLERLESS,False,27.0,3.0,30.0,27.0,3.0,30.0,FULL_SPLIT,True,21.0,8.0,38.1,7.7,3.1,False,True,antlerless elk.xlsx,hunt_join_2025.1.csv,official_uploaded_source,COMPLETE
EA1114,Elk,Antlerless,General Season,Any Legal Weapon,Antlerless,"Wasatch Mtns, West Timpanogos",Nov 15 2025 - Jan 31 2026,Public,STANDARD,ANTLERLESS,False,22.0,3.0,25.0,22.0,3.0,25.0,FULL_SPLIT,True,19.0,9.0,47.4,4.7,2.9,False,True,antlerless elk.xlsx,hunt_join_2025.1.csv,official_uploaded_source,COMPLETE
EA1117,Elk,Antlerless,General Season,Any Legal Weapon,Antlerless,Zion,Nov 11 2025 - Jan 11 2026,Public,STANDARD,ANTLERLESS,False,198.0,22.0,220.0,198.0,22.0,220.0,FULL_SPLIT,True,164.0,26.0,15.9,9.0,2.6,False,True,antlerless elk.xlsx,hunt_join_2025.1.csv,official_uploaded_source,COMPLETE
EA1187,Elk,Antlerless,General Season,Any Legal Weapon,Antlerless,"Paunsaugunt, Hatch Bench",Nov 22 2025 - Dec 30 2025,Public,STANDARD,ANTLERLESS,False,,,,2.0,2.0,4.0,FULL_SPLIT,True,12.0,1.0,8.3,8.2,1.9,False,True,antlerless elk.xlsx,,official_uploaded_source,COMPLETE
EA1193,Elk,Antlerless,General Season,Any Legal Weapon,Antlerless,"Cache, Rich",Nov 15 2025 - Jan 10 2026,Public,STANDARD,ANTLERLESS,False,18.0,2.0,20.0,31.0,4.0,35.0,FULL_SPLIT,True,20.0,12.0,60.0,4.1,3.4,False,True,antlerless elk.xlsx,hunt_join_2025.1.csv,official_uploaded_source,COMPLETE
EA1196,Elk,Antlerless,General Season,Any Legal Weapon,Antlerless,"North Slope, Summit",Oct 04 2025 - Oct 26 2025,Public,STANDARD,ANTLERLESS,False,67.0,8.0,75.0,67.0,8.0,75.0,FULL_SPLIT,True,73.0,18.0,24.7,4.2,3.4,False,True,antlerless elk.xlsx,hunt_join_2025.1.csv,official_uploaded_source,COMPLETE
EA1203,Elk,Antlerless,General Season,Any Legal Weapon,Antlerless,"Box Elder, Pilot Mtn",Aug 01 2025 - Aug 15 2025,Public,STANDARD,ANTLERLESS,False,4.0,1.0,5.0,4.0,1.0,5.0,FULL_SPLIT,True,5.0,2.0,40.0,3.2,2.6,False,True,antlerless elk.xlsx,hunt_join_2025.1.csv,official_uploaded_source,COMPLETE
EA1204,Elk,Antlerless,General Season,Any Legal Weapon,Antlerless,"Box Elder, Pilot Mtn",Oct 11 2025 - Nov 01 2025,Public,STANDARD,ANTLERLESS,False,4.0,1.0,5.0,4.0,1.0,5.0,FULL_SPLIT,True,5.0,2.0,40.0,1.8,4.0,False,True,antlerless elk.xlsx,hunt_join_2025.1.csv,official_uploaded_source,COMPLETE
EA1206,Elk,Antlerless,General Season,Any Legal Weapon,Antlerless,"Cache, Richmond Hyde Park",Dec 02 2025 - Jan 15 2026,Public,STANDARD,ANTLERLESS,False,,,,1.0,1.0,2.0,FULL_SPLIT,True,8.0,2.0,25.0,6.2,4.2,False,True,antlerless elk.xlsx,,official_uploaded_source,COMPLETE
EA1207,Elk,Antlerless,General Season,Any Legal Weapon,Antlerless,"Nebo, Moroni Hills",Aug 01 2025 - Aug 19 2025,Public,STANDARD,ANTLERLESS,False,9.0,1.0,10.0,9.0,1.0,10.0,FULL_SPLIT,True,8.0,0.0,0.0,4.7,2.1,False,True,antlerless elk.xlsx,hunt_join_2025.1.csv,official_uploaded_source,COMPLETE
EA1208,Elk,Antlerless,General Season,Any Legal Weapon,Antlerless,Nebo,Nov 15 2025 - Jan 18 2026,Public,STANDARD,ANTLERLESS,False,247.0,28.0,275.0,292.0,33.0,325.0,FULL_SPLIT,True,231.0,106.0,45.9,6.5,3.3,False,True,antlerless elk.xlsx,hunt_join_2025.1.csv,official_uploaded_source,COMPLETE
EA1209,Elk,Antlerless,General Season,Any Legal Weapon,Antlerless,"Fillmore, Oak Creek LE",Nov 15 2025 - Jan 30 2026,Public,STANDARD,ANTLERLESS,False,45.0,5.0,50.0,45.0,5.0,50.0,FULL_SPLIT,True,43.0,11.0,25.6,14.5,2.5,False,True,antlerless elk.xlsx,hunt_join_2025.1.csv,official_uploaded_source,COMPLETE
EA1217,Elk,Antlerless,General Season,Any Legal Weapon,Antlerless,"Wasatch Mtns, Avintaquin",Oct 04 2025 - Oct 16 2025,Public,STANDARD,ANTLERLESS,False,135.0,15.0,150.0,135.0,15.0,150.0,FULL_SPLIT,True,131.0,34.0,26.0,4.9,3.2,False,True,antlerless elk.xlsx,hunt_join_2025.1.csv,official_uploaded_source,COMPLETE
EA1220,Elk,Antlerless,General Season,Any Legal Weapon,Antlerless,Manti (Expo),"Oct 4 - Oct 16, 2025",Public,STANDARD,ANTLERLESS,False,,,,,,,MISSING,True,0.0,,,,,False,False,antlerless elk.csv,,official_uploaded_source,MISSING_GENERAL_SOURCE
EA1221,Elk,Antlerless,General Season,Any Legal Weapon,Antlerless,Fishlake/Thousand Lake (Expo),"Oct 4 - Oct 16, 2025",Public,STANDARD,ANTLERLESS,False,,,,,,,MISSING,True,1.0,0.0,0.0,3.0,4.0,False,False,antlerless elk.csv,,official_uploaded_source,MISSING_GENERAL_SOURCE
EA1222,Elk,Antlerless,General Season,Any Legal Weapon,Antlerless,"Beaver, East",Nov 22 2025 - Dec 12 2025,Public,STANDARD,ANTLERLESS,False,27.0,3.0,30.0,36.0,4.0,40.0,FULL_SPLIT,True,26.0,11.0,42.3,5.7,3.7,False,True,antlerless elk.xlsx,hunt_join_2025.1.csv,official_uploaded_source,COMPLETE
